コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
3/205CA,糸:205CA:ﾄｰﾚN66.W <78T> SD 70/ 24 Z (1205),),K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,2234,1862,1595.7,1396.3,1241.1,1117,1117,1117,,,,,,,,,表示する,
3/256JA,糸:256JA:ﾅﾝﾔCDF(SDY)84TSD75/36(8C361) ﾅﾝﾔCDPOYF140TSD/36(MC349) / ﾄﾞｳｶﾘ,CDPOYF140TSD/36(MC349) / ﾄﾞｳｶﾘ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/256NA,糸:256NA:ﾅﾝﾔCDF(SDY)84TSD75/36(8C373) ﾅﾝﾔCDPOYF140TSD/36(MC361) / ﾄﾞｳｶﾘ,CDPOYF140TSD/36(MC361) / ﾄﾞｳｶﾘ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/256QA,糸:256QA:ﾅﾝﾔCDF(SDY)84TSD75/36(8C379) ﾅﾝﾔCDPOYF140TSD/36(MC369) / ﾄﾞｳｶﾘ,CDPOYF140TSD/36(MC369) / ﾄﾞｳｶﾘ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/262PA,糸:262PA:ﾅﾝﾔT.POYF<255T>SD230/48 ﾅﾝﾔCDPOYF140TSD/36(MC361) 292/ 84 ﾄﾞｳｶﾘ,F140TSD/36(MC361) 292/ 84 ﾄﾞｳｶﾘ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,843.9,703,602.8,527.4,468.8,421.95,421.95,421.95,,,,,,,,,表示する,
3/262QA,糸:262QA:ﾅﾝﾔT.POYF<255T>SD230/48 ﾅﾝﾔCDPOYF140TSD/36(MC369) 292/ 84 ﾄﾞｳｶﾘ,F140TSD/36(MC369) 292/ 84 ﾄﾞｳｶﾘ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/264KA,糸:264KA:T600EB<83T>SD75/36 ﾅﾝﾔｴｺPOYｹﾐｶﾙ278TSD/48(M96D9) / ﾄﾞｳｶﾘ ｱﾙﾐﾉﾐ,78TSD/48(M96D9) / ﾄﾞｳｶﾘ ｱﾙﾐﾉﾐ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,1161.4,968,829.6,725.9,645.2,580.7,580.7,580.7,,,,,,,,,表示する,
3/270MA,糸:270MA:ﾅﾝﾔCDF(SDY)84TSD75/36(8C375) ﾅﾝﾔCDPOYF<280T>SD250/48 / ﾄﾞｳｶﾘ,CDPOYF<280T>SD250/48 / ﾄﾞｳｶﾘ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,1016.3,847,725.9,635.2,564.6,508.15,508.15,508.15,,,,,,,,,表示する,
3/270NA,糸:270NA:ﾅﾝﾔCDF(SDY)84TSD75/36(8C379) ﾅﾝﾔCDPOYF<280T>SD250/48 / ﾄﾞｳｶﾘ,CDPOYF<280T>SD250/48 / ﾄﾞｳｶﾘ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,1016.3,847,725.9,635.2,564.6,508.15,508.15,508.15,,,,,,,,,表示する,
3/278KA,糸:278KA:ﾃｨﾌｨｺTF<84T>SD75/24(03F) ﾅﾝﾔｴｺPOYｹﾐｶﾙ278TSD/48(M96D9) / ﾄﾞｳｶﾘ ｱﾙﾐﾉﾐ,Yｹﾐｶﾙ278TSD/48(M96D9) / ﾄﾞｳｶﾘ ｱﾙﾐﾉﾐ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,918.2,765,655.9,573.9,510.1,459.1,459.1,459.1,,,,,,,,,表示する,
3/293RA,糸:293RA:ﾅﾝﾔT.POYF<255T>SD230/48 ﾅﾝﾔCDPOYF140TSD/36(MC361) 292/ 84 ﾄﾞｳｶﾘ SA-2,F140TSD/36(MC361) 292/ 84 ﾄﾞｳｶﾘ SA-2,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,1083.9,903,774.2,677.4,602.2,541.95,541.95,541.95,,,,,,,,,表示する,
3/293TA,糸:293TA:ﾅﾝﾔT.POYF<255T>SD230/48 ﾅﾝﾔCDPOYF140TSD/36(MC369) 292/ 84 ﾄﾞｳｶﾘ SA-2,F140TSD/36(MC369) 292/ 84 ﾄﾞｳｶﾘ SA-2,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/320GA,糸:320GA:ﾃ.TF<167T>SD150/48(20F) ﾅﾝﾔT.POY<255T>SD230/48 / ﾄﾞｳｶﾘ,<255T>SD230/48 / ﾄﾞｳｶﾘ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,784.6,654,560.5,490.4,435.9,392.32,392.32,392.32,,,,,,,,,表示する,
3/342BA,糸:342BA:ｴｱﾛｶﾌﾟｾﾙW<110T> FD 100/ 24 Z (LS),),K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,2193.2,1828,1566.6,1370.8,1218.4,1096.6,1096.6,1096.6,,,,,,,,,表示する,
3/353MA,糸:353MA:ﾃｨﾌｨｺTF<110T>SD100/48(20) KB.CDF<84T>SD75/24 / ﾄﾞｳｶﾘMO LS,<84T>SD75/24 / ﾄﾞｳｶﾘMO LS,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/353VA,糸:353VA:ﾃｨﾌｨｺTF<110T>SD100/48(20) KB.CDF<84T>SD75/24(LOT54) / ﾄﾞｳｶﾘMO LS,<84T>SD75/24(LOT54) / ﾄﾞｳｶﾘMO LS,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/371WA,糸:371WA:PPT.W<165T>BR147/68Z (1T107) / LS,S,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,2156.4,1797,1540.3,1347.8,1198,1078.2,1078.2,1078.2,,,,,,,,,表示する,
3/404AA,糸:404AA:PR.ﾅﾝﾔｴｺPOY<278T>SD250/48 X ﾅﾝﾔCDF<84T>SD75/36(8C367) 353/ 84 ｾｯﾄ85ﾟC30',DF<84T>SD75/36(8C367) 353/ 84 ｾｯﾄ85ﾟC30',K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,1311,1093,936.4,819.4,728.3,655.5,655.5,655.5,,,,,,,,,表示する,
3/404BA,糸:404BA:PR.ﾅﾝﾔｴｺPOY<278T>SD250/48 X ﾅﾝﾔCDF<84T>SD75/36(8C375) 353/ 84 ｾｯﾄ85ﾟC30,DF<84T>SD75/36(8C375) 353/ 84 ｾｯﾄ85ﾟC30,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,1271,1059,907.9,794.4,706.1,635.5,635.5,635.5,,,,,,,,,表示する,
3/430GA,糸:430GA:PA.ﾃｨﾌｨｺTF<110T>SD100/24(20) X TAC<84T>BR75/20(LP9) 248/ 44 ｾｯﾄ85ﾟC30,AC<84T>BR75/20(LP9) 248/ 44 ｾｯﾄ85ﾟC30,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/430HA,糸:430HA:PA.ﾃｨﾌｨｺTF<110T>SD100/24(20) X TAC(ES)<84T>BR75/20(LP9) 248/ 44 ｾｯﾄ85ﾟC30,AC(ES)<84T>BR75/20(LP9) 248/ 44 ｾｯﾄ85ﾟC3,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,2112,1760,1508.6,1320,1173.3,1056.01,1056.01,1056.01,,,,,,,,,表示する,
3/432EA,糸:432EA:PA.ﾃｨﾌｨｺTF<110T>SD100/24 X TAC<167T>BR150/40 380/ 64 ST5ｶｲ 85ﾟC,67T>BR150/40 380/ 64 ST5ｶｲ 85ﾟC,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/432FA,糸:432FA:PA.ﾃｨﾌｨｺTF<110T>SD100/24(20) X TAC<167T>BR150/40 380/ 64 ST5ｶｲ 85ﾟC,AC<167T>BR150/40 380/ 64 ST5ｶｲ 85ﾟC,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,2303.1,1919,1645.1,1439.5,1279.5,1151.57,1151.57,1151.57,,,,,,,,,表示する,
3/432GA,糸:432GA:PA.ﾃｨﾌｨｺTF<110T>SD100/24(20) X TAC(ES)<167T>BR150/40 380/ 64 ST5ｶｲ 85ﾟC,AC(ES)<167T>BR150/40 380/ 64 ST5ｶｲ 85ﾟC,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/461BA,糸:461BA:LPA.ﾄｰﾚTF<84T>SD75/36(215) X TAC(ES)<84T>BR75/20(LP9) 220/ 56 ｾｯﾄ70ﾟC30',(ES)<84T>BR75/20(LP9) 220/ 56 ｾｯﾄ70ﾟC30',K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/507JA,糸:507JA:ﾃｨﾌｨｺTW<110T>SD100/24(20) / Z300WMｻｷﾖﾘ,WMｻｷﾖﾘ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,1413.8,1178,1009.8,883.6,785.4,706.89,706.89,706.89,,,,,,,,,表示する,
3/507KA,糸:507KA:ﾃ.TW<110T>ｲﾀｸｻｷﾖﾘ(ｼﾞﾖﾘ) SD 100/ 24 Z300WMｻｷﾖﾘ,24 Z300WMｻｷﾖﾘ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,1413.8,1178,1009.8,883.6,785.4,706.89,706.89,706.89,,,,,,,,,表示する,
3/508AA,糸:508AA:ﾃｨﾌｨｺTW<56T> SD 50/ 24 Z300WMｻｷﾖﾘ,ﾘ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/552CA,糸:552CA:ﾃｨﾌｨｺTF<84T>SD75/24(03F) ﾅﾝﾔT.POYF<128T>SD115/36ﾄﾞｳｶﾘ / ｱﾙﾐﾉﾐ,YF<128T>SD115/36ﾄﾞｳｶﾘ / ｱﾙﾐﾉﾐ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/558CA,糸:558CA:ﾄｰﾚTF<84T>SD75/36(215) ﾅﾝﾔT.POY<255T>SD230/48ﾄﾞｳｶﾘ / ｾｯﾄ70ﾟC30 ｱﾙﾐﾉﾐ,255T>SD230/48ﾄﾞｳｶﾘ / ｾｯﾄ70ﾟC30 ｱﾙﾐﾉﾐ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,817.5,681,583.9,510.9,454.2,408.75,408.75,408.75,,,,,,,,,表示する,
3/570AA,糸:570AA:KB.CDF<84T>SD75/24 ﾅﾝﾔT.POYF128TSD115/36(M8391) / ﾄﾞｳｶﾘ,SD115/36(M8391) / ﾄﾞｳｶﾘ,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/579AA,糸:579AA:KB.CDF<84T>SD75/24 ﾅﾝﾔCDPOYF<140T>SD125/36 / ﾄﾞｳｶﾘMOLS,T>SD125/36 / ﾄﾞｳｶﾘMOLS,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/579FA,糸:579FA:KB.CDF<84T>SD75/24 ﾅﾝﾔCDPOYF140TSD/36(MC361) / ﾄﾞｳｶﾘMOLS,SD/36(MC361) / ﾄﾞｳｶﾘMOLS,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/581AA,糸:581AA:Z10F<56T>SD50/12(B13) ﾅﾝﾔT.POYF<128T>SD115/36 / ﾄﾞｳｶﾘ MOLS,128T>SD115/36 / ﾄﾞｳｶﾘ MOLS,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/581BA,糸:581BA:Z10F<56T>SD50/12(B13) ﾅﾝﾔT.POYF128TSD115/36(M8391) / ﾄﾞｳｶﾘ MOLS,28TSD115/36(M8391) / ﾄﾞｳｶﾘ MOLS,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/582JA,糸:582JA:ﾄｰﾚTW167TBR150/48Z(915)ｾｯﾄ/4 ﾅ.CDSDYW84TSD/36Zｿｳｼ8C369/2 / SA-1,DSDYW84TSD/36Zｿｳｼ8C369/2 / SA-1,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/582KA,糸:582KA:ﾄｰﾚTW167TBR150/48Z(915)ｾｯﾄ/4 ﾅ.CDSDYW84TSD/36Zｿｳｼ8C375/2 / SA-1,DSDYW84TSD/36Zｿｳｼ8C375/2 / SA-1,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/683AA,糸:683AA:TW <330T>SD300/96 3ﾎﾝ Z150 ｻｷｿﾞﾒ(C/#SFBLKｸﾛ) /,(C/#SFBLKｸﾛ) /,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,997.7,831,712.6,623.5,554.3,498.83,498.83,498.83,,,,,,,,,表示する,
3/A0221,糸:A0221:DTY.CDW<167T>SD150/48 :<Z150>G : :, :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A0241,糸:A0241:DTY.CDW<167T>SD150/48 :/2<Z150>WS : :,S : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A0265,糸:A0265:CDMIXWSD150/72(ｷｮｳｲﾝﾀｰ):<Z600>WS : :, : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A0341,糸:A0341:T/CD.MIXW<167T>SD150/72:<Z150>G : :,: :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A0361,糸:A0361:T/CD.MIXW<167T>SD150/72:/2<Z150>WS : :,WS : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A0385,糸:A0385:CDMIXWSD300/96(ｷｮｳｲﾝﾀｰ):CDMIXWSD150/72(ｷｮｳｲﾝﾀｰ) :<Z600>WS :,150/72(ｷｮｳｲﾝﾀｰ) :<Z600>WS :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A0401,糸:A0401:EWSD150/48 Z100T/M G : : :,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,770,642,550,481.3,427.8,385,385,385,,,,,,,,,表示する,
3/A0634,糸:A0634:CDW(ｼﾞｬｸIL)167TBR150/48:(Q31) Z400 WM : :,00 WM : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A0901,糸:A0901:TW(DTY)<167T>BB150/36 :(ｻｷｿﾞﾒSFTBLﾀﾝﾌﾞﾙｰ)<Z150>G: :,BLﾀﾝﾌﾞﾙｰ)<Z150>G: :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A0911,糸:A0911:TW(DTY)<167T>BB150/36 :ｻｷｿﾞﾒSFTGRﾀﾝｸﾞﾘｰﾝ<Z150>G : :,Rﾀﾝｸﾞﾘｰﾝ<Z150>G : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A0921,糸:A0921:TW(DTY)<167T>BB150/36 :(ｻｷｿﾞﾒSFTSVｼﾙﾊﾞｰ)<Z150>G : :,SVｼﾙﾊﾞｰ)<Z150>G : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A0931,糸:A0931:TW(DTY)<167T>BB150/36 :(ｻｷｿﾞﾒSFTDGｸﾞﾚｰ)<Z150>G : :,DGｸﾞﾚｰ)<Z150>G : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A0968,糸:A0968:TW(DTY)SD300/96/2S250/3:(ｻｷｿﾞﾒSFBL-2ﾌﾞﾙｰ)<Z150>G : :,BL-2ﾌﾞﾙｰ)<Z150>G : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A0988,糸:A0988:TW(DTY)SD300/96/2S250/3:(ｻｷｿﾞﾒSFGR-2ｸﾞﾘｰﾝ)<Z150>G: :,GR-2ｸﾞﾘｰﾝ)<Z150>G: :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A1008,糸:A1008:TW(DTY)SD300/96/2S250/3:(ｻｷｿﾞﾒSFSV-3ｼﾙﾊﾞｰ)<Z150>G: :,SV-3ｼﾙﾊﾞｰ)<Z150>G: :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A1028,糸:A1028:TW(DTY)SD300/96/2S250/3:(ｻｷｿﾞﾒSFDG-2Dｸﾞﾚｰ)<Z150>G: :,DG-2Dｸﾞﾚｰ)<Z150>G: :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A1161,糸:A1161:CDWSD150/48(ｺｳｷｮｳﾄﾞ) :/6<Z150>G(120ﾟCX30) : :,120ﾟCX30) : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,1368.2,1140,977.3,855.1,760.1,684.1,684.1,684.1,,,,,,,,,表示する,
3/A1206,糸:A1206:ｿﾛ(EKT)W<167T>SD150/72 :/2 <Z800>WS : :,>WS : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A1605,糸:A1605:ｻﾝｴﾂTW<330T>SD300/96 :(SY-SZ)<Z600>WS : :,00>WS : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,2440,2033,1742.9,1525,1355.6,1220,1220,1220,,,,,,,,,表示する,
3/A1701,糸:A1701:ﾄｰﾚWARM<365T>SD325/96 :(SP18)/2<Z150>WS : :,Z150>WS : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
3/A2791,糸:A2791:ﾄｰﾚN66.W<78T>SD70/24Z :/2<Z150>G : :, : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
3/A2814,糸:A2814:ﾄｰﾚN66.W<78T>SD70/24Z : /3<Z400>G : :,G : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,2901,2418,2072.2,1813.1,1611.7,1450.51,1450.51,1450.51,,,,,,,,,表示する,
3/A2831,糸:A2831:ﾄｰﾚN66.W<78T>SD70/24Z :(1205) /4<Z150>G : :,<Z150>G : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,2801,2334,2000.7,1750.6,1556.1,1400.51,1400.51,1400.51,,,,,,,,,表示する,
3/A3071,糸:A3071:TW<330T>SD300/96(TA-G) :/3 <Z150>WS : :,>WS : :,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,3,,,,,,,,,,,985.8,822,704.1,616.1,547.7,492.9,492.9,492.9,,,,,,,,,表示する,
