コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
E/097402XX,開発費: 97402XX,ｶｲﾊﾂﾋ 97402XX,反,0.02,TA85/P15,50,128,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/097763JE,開発費: 97763JE,ｶｲﾊﾂﾋ 97763JE,反,0.02,P64/TA36,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/098262JC,開発費: 98262JC,ｶｲﾊﾂﾋ 98262JC,反,0.02,P64/TA36,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/098284HC,開発費: 98284HC,ｶｲﾊﾂﾋ 98284HC,反,0.02,TA64/P36,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/098477YX,開発費: 98477YX,ｶｲﾊﾂﾋ 98477YX,反,0.02,P54/CU46,50M,145,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/098706ZX,開発費: 98706ZX,ｶｲﾊﾂﾋ 98706ZX,反,0.02,TA60/P40,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/098761PX,開発費: 98761PX,ｶｲﾊﾂﾋ 98761PX,反,0.02,P54/CU46,50M,145,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/098761XX,開発費: 98761XX,ｶｲﾊﾂﾋ 98761XX,反,0.02,P54/CU46,50M,145,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/098774JA,開発費: 98774JA,ｶｲﾊﾂﾋ 98774JA,反,0.02,TA41/R34/C13/P12,50M,136,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,80,,81,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/098810VX,開発費: 98810VX,ｶｲﾊﾂﾋ 98810VX,反,0.02,TA64/P36,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,80,,81,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/098810ZX,開発費: 98810ZX,ｶｲﾊﾂﾋ 98810ZX,反,0.02,TA64/P36,50,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099201JA,開発費: 99201JA,ｶｲﾊﾂﾋ 99201JA,反,0.02,P91/TA9,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099268YX,開発費: 99268YX,ｶｲﾊﾂﾋ 99268YX,反,0.02,R49/TA45/P6,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099401JA,開発費: 99401JA,ｶｲﾊﾂﾋ 99401JA,反,0.02,TA49/C35/P16,50M,118,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099401JX,開発費: 99401JX,ｶｲﾊﾂﾋ 99401JX,反,0.02,TA48/C35/P17,50M,118,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099442VX,開発費: 99442VX,ｶｲﾊﾂﾋ 99442VX,反,0.02,TA83/P17,50,142,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099453ZX,開発費: 99453ZX,ｶｲﾊﾂﾋ 99453ZX,反,0.022222222,TA69/P31,45M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3150,2625,2250,1969,1750,1575,1575,1575,,,,,,,,,表示する,
E/099510ZX,開発費: 99510ZX,ｶｲﾊﾂﾋ 99510ZX,反,0.02,TA66/C34,50M,138,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099533YA,開発費: 99533YA,ｶｲﾊﾂﾋ 99533YA,反,0.02,TA65/P35,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099536YX,開発費: 99536YX,ｶｲﾊﾂﾋ 99536YX,反,0.02,P85/C15,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099538LX,開発費: 99538LX,ｶｲﾊﾂﾋ 99538LX,反,0.02,R62/OJ38,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099542LA,開発費: 99542LA,ｶｲﾊﾂﾋ 99542LA,反,0.02,TA76/P24,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099556ZX,開発費: 99556ZX,ｶｲﾊﾂﾋ 99556ZX,反,0.02,TA66/P34,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099574LX,開発費: 99574LX,ｶｲﾊﾂﾋ 99574LX,反,0.02,TA100,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099614YX,開発費: 99614YX,ｶｲﾊﾂﾋ 99614YX,反,0.02,AC64/CU36,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,80,,81,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099683YX,開発費: 99683YX,ｶｲﾊﾂﾋ 99683YX,反,0.02,TA82/P18,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099706YA,開発費: 99706YA,ｶｲﾊﾂﾋ 99706YA,反,0.02,AC58/P42,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099707YA,開発費: 99707YA,ｶｲﾊﾂﾋ 99707YA,反,0.02,AC58/P42,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099709LA,開発費: 99709LA,ｶｲﾊﾂﾋ 99709LA,反,0.02,TA76/P24,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099762YX,開発費: 99762YX,ｶｲﾊﾂﾋ 99762YX,反,0.02,P85/C15,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099779YX,開発費: 99779YX,ｶｲﾊﾂﾋ 99779YX,反,0.02,TA63/P37,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099808LA,開発費: 99808LA,ｶｲﾊﾂﾋ 99808LA,反,0.02,R48/TA26/P16/CU10,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,80,,81,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099812YX,開発費: 99812YX,ｶｲﾊﾂﾋ 99812YX,反,0.02,TA67/P23/MO10,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099818JX,開発費: 99818JX,ｶｲﾊﾂﾋ 99818JX,反,0.02,P100,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099819JX,開発費: 99819JX,ｶｲﾊﾂﾋ 99819JX,反,0.02,P87/C13,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099830YA,開発費: 99830YA,ｶｲﾊﾂﾋ 99830YA,反,0.02,P42/TA32/MO26,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099838YX,開発費: 99838YX,ｶｲﾊﾂﾋ 99838YX,反,0.02,TA71/P29,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,80,,81,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099847JX,開発費: 99847JX,ｶｲﾊﾂﾋ 99847JX,反,0.02,TA67/P33,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099879JX,開発費: 99879JX,ｶｲﾊﾂﾋ 99879JX,反,0.02,P100,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/099900JX,開発費: 99900JX,ｶｲﾊﾂﾋ 99900JX,反,0.02,P100,50M,125,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/102144BB,開発費:102144BB,ｶｲﾊﾂﾋ102144BB,反,0.02,P76/R24,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/102633ZX,開発費:102633ZX,ｶｲﾊﾂﾋ102633ZX,反,0.02,P52/TA48,50M,145,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,20,,B,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/115157ZA,開発費:115157ZA,ｶｲﾊﾂﾋ115157ZA,反,0.02,P100,50M,127,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,30,,X,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/115157ZB,開発費:115157ZB,ｶｲﾊﾂﾋ115157ZB,反,0.02,P100,50M,127,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,30,,X,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/115157ZX,開発費:115157ZX,ｶｲﾊﾂﾋ115157ZX,反,0.02,P100,50M,127,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,30,,X,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/115769PK,開発費:115769PK,ｶｲﾊﾂﾋ115769PK,反,0.02,P100,50M,125,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/115769PL,開発費:115769PL,ｶｲﾊﾂﾋ115769PL,反,0.02,P100,50M,125,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/115859PA,開発費:115859PA,ｶｲﾊﾂﾋ115859PA,反,0.02,P100,50M,127,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,30,,X,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/115859XC,開発費:115859XC,ｶｲﾊﾂﾋ115859XC,反,0.02,P100,50M,97,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,30,,X,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/116089XE,開発費:116089XE,ｶｲﾊﾂﾋ116089XE,反,0.033333333,P100,30M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,30,,X,,,,,M,,2100,1750,1500,1313,1167,1050,1050,1050,,,,,,,,,表示する,
E/116089XF,開発費:116089XF,ｶｲﾊﾂﾋ116089XF,反,0.033333333,P100,30M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,30,,X,,,,,M,,2100,1750,1500,1313,1167,1050,1050,1050,,,,,,,,,表示する,
E/123127VJ,開発費:123127VJ,ｶｲﾊﾂﾋ123127VJ,反,0.02,TA67/P33,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,80,,81,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/123127ZE,開発費:123127ZE,ｶｲﾊﾂﾋ123127ZE,反,0.02,TA67/P33,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/123127ZF,開発費:123127ZF,ｶｲﾊﾂﾋ123127ZF,反,0.02,TA67/P33,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/126687VX,開発費:126687VX,ｶｲﾊﾂﾋ126687VX,反,0.02,TA72/P28,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/126687ZB,開発費:126687ZB,ｶｲﾊﾂﾋ126687ZB,反,0.02,TA71/P29,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,80,,81,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/127250JD,開発費:127250JD,ｶｲﾊﾂﾋ127250JD,反,0.02,TA67/P33,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/127413CX,開発費:127413CX,ｶｲﾊﾂﾋ127413CX,反,0.02,TA72/P28,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135239DA,開発費:135239DA,ｶｲﾊﾂﾋ135239DA,反,0.02,P100,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135239DB,開発費:135239DB,ｶｲﾊﾂﾋ135239DB,反,0.02,P100,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135302LH,開発費:135302LH,ｶｲﾊﾂﾋ135302LH,反,0.02,P100,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135354LG,開発費:135354LG,ｶｲﾊﾂﾋ135354LG,反,0.02,P88/C12,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135426LG,開発費:135426LG,ｶｲﾊﾂﾋ135426LG,反,0.02,P90/N10,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135426LH,開発費:135426LH,ｶｲﾊﾂﾋ135426LH,反,0.02,P90/N10,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135499LX,開発費:135499LX,ｶｲﾊﾂﾋ135499LX,反,0.02,P82/N18,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135520LX,開発費:135520LX,ｶｲﾊﾂﾋ135520LX,反,0.02,P84/R16,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135521LC,開発費:135521LC,ｶｲﾊﾂﾋ135521LC,反,0.02,P72/R15/N13,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135539HX,開発費:135539HX,ｶｲﾊﾂﾋ135539HX,反,0.02,P92/R8,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135630LX,開発費:135630LX,ｶｲﾊﾂﾋ135630LX,反,0.02,P96/R4,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,80,,81,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135644LA,開発費:135644LA,ｶｲﾊﾂﾋ135644LA,反,0.02,P100,50,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135716LX,開発費:135716LX,ｶｲﾊﾂﾋ135716LX,反,0.02,P71/R29,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135741LX,開発費:135741LX,ｶｲﾊﾂﾋ135741LX,反,0.02,P85/TA15,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,50,,E,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135742LA,開発費:135742LA,ｶｲﾊﾂﾋ135742LA,反,0.02,P95/R5,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/135742LX,開発費:135742LX,ｶｲﾊﾂﾋ135742LX,反,0.02,P95/R5,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/157796ZD,開発費:157796ZD,ｶｲﾊﾂﾋ157796ZD,反,0.02,P100,50M,153,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,10,,L,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
E/158187YX,開発費:158187YX,ｶｲﾊﾂﾋ158187YX,反,0.02,P100,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,E,,80,,81,,,,,M,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
