コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
1/25312,25312:原糸:ｿｱﾛﾝ(SJ) <110T> BR 100/ 26 LXB ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2296.6,1914,1640.4,1435.4,1275.9,1148.3,1148.3,1148.3,,,,,,,,,表示する,
1/25421,25421:原糸:ｿｱﾛﾝ(SJ) <167T> BR 150/ 40 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2214.4,1845,1581.7,1384,1230.2,1107.2,1107.2,1107.2,,,,,,,,,表示する,
1/25431,25431:原糸:ｿｱﾛﾝ(ES) HLY J-CUPS <110T> BR 100/ 40 50 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1820,1517,1300,1137.5,1011.1,910,910,910,,,,,,,,,表示する,
1/25511,25511:原糸:ｿｱﾛﾝ(SJ) <220T> BR 200/ 34 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2161,1801,1543.6,1350.6,1200.6,1080.5,1080.5,1080.5,,,,,,,,,表示する,
1/25871,25871:原糸:ｿｱﾛﾝ(SJ) <84T> BR 75/ 20 LP9 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2302.8,1919,1644.9,1439.3,1279.3,1151.4,1151.4,1151.4,,,,,,,,,表示する,
1/29141,29141:原糸:ｵｰﾛﾗ 120ｷﾘ 88/ ﾐﾂﾜｻﾝｷﾞｮｳ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,6000,5000,4285.7,3750,3333.3,3000,3000,3000,,,,,,,,,表示する,
1/34011,34011:原糸:T100% SD 10/ - ﾔﾏﾃｯｸ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,679.8,567,485.6,424.9,377.7,339.9,339.9,339.9,,,,,,,,,表示する,
1/36251,36251:原糸:ｴｺ100% SD 10/ - ﾐﾏｽ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,850,708,607.1,531.3,472.2,425,425,425,,,,,,,,,表示する,
1/37502,37502:原糸:T100 ﾚｷﾞﾕﾗｰ 30/ - TT01 ｷﾀﾆﾎﾝﾎﾞｳ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/37542,37542:原糸:T100%(ﾔﾏﾃｯｸ) SD 30/ - ｲﾝﾄﾞﾈｼｱ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,740,617,528.6,462.5,411.1,370,370,370,,,,,,,,,表示する,
1/38821,38821:原糸:ﾉﾙﾃﾞｨｽ <120T> SD 108/ 24 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1920,1600,1371.4,1200,1066.7,960,960,960,,,,,,,,,表示する,
1/45361,45361:原糸:T65C (CYH250)ｲﾝﾄﾞﾗﾏ 34/ 2 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/45461,45461:原糸:CY3450(T65C) 45/ - DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/45471,45471:原糸:CY0220(T65C) 16/ - DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/48131,48131:原糸:CY3152 (ｴｺ55C45) 42/ - DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/52621,52621:原糸:ﾒﾝ100 ｺｰﾏ 60/ - ｷﾞｷｮｳ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1478.6,1232,1056.1,924.1,821.4,739.3,739.3,739.3,,,,,,,,,表示する,
1/53461,53461:原糸:CFY (C58ｿﾛ42) 45/ - ﾆｯﾄｳﾎﾞｳ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,4100,3417,2928.6,2562.5,2277.8,2050,2050,2050,,,,,,,,,表示する,
1/56021,56021:原糸:RA(ﾗﾐｰ)100% 60/ - ﾄｽｺ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,4200,3500,3000,2625,2333.3,2100,2100,2100,,,,,,,,,表示する,
1/56031,56031:原糸:ﾎﾜｲﾄﾘﾈﾝ 60/ 1,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/60001,60001:原糸:T396SBｴｱﾛｶﾌﾟｾﾙ(ﾀｲ) <110T> FD 100/ 24 ﾃｲｼﾞﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1660,1383,1185.7,1037.5,922.2,830,830,830,,,,,,,,,表示する,
1/70031,70031:原糸:CD SDY <84T> SD 75/ 36 8C367 ﾅﾝﾔ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,890,742,635.7,556.3,494.4,445,445,445,,,,,,,,,表示する,
1/70061,70061:原糸:CD SDY <84T> SD 75/ 36 8C375 ﾅﾝﾔ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,890,742,635.7,556.3,494.4,445,445,445,,,,,,,,,表示する,
1/70071,70071:原糸:CD SDY <84T> SD 75/ 36 8C379 ﾅﾝﾔ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,890,742,635.7,556.3,494.4,445,445,445,,,,,,,,,表示する,
1/81671,81671:原糸:ﾄｰﾚT262 <33T> SD 30/ 12 ﾄｰﾚ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1300,1083,928.6,812.5,722.2,650,650,650,,,,,,,,,表示する,
1/82081,82081:原糸:ｲｰｽﾄﾏﾝAC <84T> BR 75/ 19 ｲｰｽﾄﾏﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/85131,85131:原糸:ｿｱﾛﾝ(ES) <61T> BR 55/ 15 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2300,1917,1642.9,1437.5,1277.8,1150,1150,1150,,,,,,,,,表示する,
1/85141,85141:原糸:ｿｱﾛﾝ(ES) <84T> BR 75/ 20 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2280,1900,1628.6,1425,1266.7,1140,1140,1140,,,,,,,,,表示する,
1/85181,85181:原糸:ｿｱﾛﾝ(ES) <110T> BR 100/ 26 LXB ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2180,1817,1557.1,1362.5,1211.1,1090,1090,1090,,,,,,,,,表示する,
1/85301,85301:原糸:ｿｱﾛﾝ(ES) <220T> BR 200/ 34 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2140,1783,1528.6,1337.5,1188.9,1070,1070,1070,,,,,,,,,表示する,
1/87131,87131:原糸:ｿｱﾛﾝ(MTX) <61T> BR 55/ 15 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/87201,87201:原糸:ｿｱﾛﾝ(MTX) <167T> BR 150/ 40 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/011AA,011AA:原糸:ｳｴｰﾌﾞW <84T> 75/ 30 ﾅﾝﾔ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1440,1200,1028.6,900,800,720,720,720,,,,,,,,,表示する,
1/024BA,024BA:原糸:CDW(ｼﾞｬｸIL) <167T> BR 150/ 48 Q31 ｴﾝﾄｳﾎﾞｳ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,900,750,642.9,562.5,500,450,450,450,,,,,,,,,表示する,
1/035DA,035DA:原糸:TW <330T> SD 300/ 96 TA-G,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,580,483,414.3,362.5,322.2,290,290,290,,,,,,,,,表示する,
1/046CC,046CC:原糸:CDW <167T> SD 150/ 48 ｺｳｷｮｳﾄﾞ ｻﾝｴﾂ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,940,783,671.4,587.5,522.2,470,470,470,,,,,,,,,表示する,
1/143AA,143AA:原糸:TW <167T> SD 150/ 48 SY-Z ｻﾝｴﾂ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/600SA,600SA:原糸:ﾐﾙﾊﾟFH190S <190T> SD 170/ 63 ｲﾝﾄﾞﾈｼｱ ﾃｨﾌｨｺ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1010,842,721.4,631.3,561.1,505,505,505,,,,,,,,,表示する,
1/629AA,629AA:原糸:ﾅﾝﾈﾝPEW <84T> SD 75/ 36 S1000,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/635HH,635HH:原糸:ﾅﾝﾔTF<84T> SD 75/ 36 S1000 ｵﾘｾﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/635II,635II:原糸:TF <66T> BB 60/ 4 S450 ｵﾘｾﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/635TT,635TT:原糸:ｼｬﾚｰﾙ#TE5080 <195T> SD 175/ 36 ﾃｲｼﾞﾝｶｺｳｼ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2040,1700,1457.1,1275,1133.3,1020,1020,1020,,,,,,,,,表示する,
1/636VV,636VV:原糸:TX1Q80(AU370S) SD 100/ 24 S1200 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/637DD,637DD:原糸:TX1Q90(AU37OS) SD 100/ 24 Z1200 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/645AA,645AA:原糸:ZG0440(ﾍﾞﾙﾄﾛﾝ20/3XTW75/36) 95/ 39 Z300 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/655BB,655BB:原糸:SHINWA G900 <167T> SD 150/ 48 KU-16SR ｼﾝﾜｺﾞｳｾﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,530,442,378.6,331.3,294.4,265,265,265,,,,,,,,,表示する,
