行,行番,備考,在庫変換データID,変換先フラグ,商品コード,単位,数単位,入数,ケース,商品名/摘要,ロット,個別コード,品質コード,構成数量,規格型番,色,サイズ,数量,単価,金額,生機,反番,枝番,データ,担当,整経,製織,反数,長さ,重量,初反,格付,前処理,出庫日,出庫反数,検査日,パレット,生機ＮＯ,単価,評価下,親ID,日別行
3001,33,,352,1,5/295000YA,6,7,,68.7,生機:295000YA,,9169 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9169, ,,B,225746A0,I048 ,1,68.7,16.9, ,A,1000,        ,   ,2017/2/23,1462,295000,,正常,352,33
3002,34,,352,1,5/295000YA,6,7,,69.2,生機:295000YA,,9217 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9217, ,,B,225746B0,I045 ,1,69.2,16.9, ,A,1000,        ,   ,2017/2/23,1462,295000,,正常,352,34
3003,35,,352,1,5/295000YA,6,7,,69.3,生機:295000YA,,9218 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9218, ,,B,225746B0,I045 ,1,69.3,16.9, ,A,1000,        ,   ,2017/2/23,1462,295000,,正常,352,35
3004,36,,352,1,5/295000YA,6,7,,69.1,生機:295000YA,,9265 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9265, ,,B,225747A0,I044 ,1,69.1,16.9, ,A,1000,        ,   ,2017/2/23,1462,295000,,正常,352,36
3005,37,,352,1,5/295000YA,6,7,,68.7,生機:295000YA,,9266 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9266, ,,B,225747A0,I044 ,1,68.7,16.8, ,A,1000,        ,   ,2017/2/23,1462,295000,,正常,352,37
3006,38,,352,1,5/295000YA,6,7,,69,生機:295000YA,,9407 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9407, ,,B,225826B0,I028 ,1,69,16.8, ,A,1000,        ,   ,2017/2/23,1462,295000,,正常,352,38
3007,39,,352,1,5/295000YA,6,7,,69,生機:295000YA,,9408 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9408, ,,B,225826B0,I028 ,1,69,16.8, ,A,1000,        ,   ,2017/2/23,1462,295000,,正常,352,39
3008,40,,352,1,5/295027YX,6,7,,59.8,生機:295027YX,,6018 ,C,,TA55/R35/P10,50M,115,1,19191,19191,295027YX,6018, ,,B,215773A2,I043 ,1,59.8,13.1, ,C,0,        ,   ,2017/2/23,    ,295027,,正常,352,40
3009,1,,353,1,5/102633ZX,6,7,,67.5,生機:102633ZX,,6031 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6031, ,,B,225765A0,I063 ,1,67.5,14, ,A,1000,        ,   ,2017/2/24,1942,102633,,正常,353,1
3010,2,,353,1,5/102633ZX,6,7,,66.8,生機:102633ZX,,6032 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6032, ,,B,225765A0,I063 ,1,66.8,13.8, ,A,1000,        ,   ,2017/2/24,1942,102633,,正常,353,2
3011,3,,353,1,5/102633ZX,6,7,,67.1,生機:102633ZX,,6033 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6033, ,,B,225765A0,I063 ,1,67.1,13.9, ,A,1000,        ,   ,2017/2/24,1942,102633,,正常,353,3
3012,4,,353,1,5/102633ZX,6,7,,67.1,生機:102633ZX,,6034 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6034, ,,B,225765A0,I063 ,1,67.1,13.9, ,A,1000,        ,   ,2017/2/24,1942,102633,,正常,353,4
3013,5,,353,1,5/159560VX,6,7,,50.7,生機:159560VX,,6217 ,A,,P100,40M,118,1,34073,34073,159560VX,6217, ,,B,215875C0,I025 ,1,50.7,20, ,A,1000,        ,   ,2017/2/24,1969,159560,,正常,353,5
3014,6,,353,1,5/290045VX,6,7,,51,生機:290045VX,,6905 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6905, ,,B,225598B0,I064 ,1,51,13.4, ,A,1000,        ,   ,2017/2/24,1300,290045,,正常,353,6
3015,7,,353,1,5/290045VX,6,7,,51.2,生機:290045VX,,6906 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6906, ,,B,225598B0,I064 ,1,51.2,13.4, ,A,1000,        ,   ,2017/2/24,1300,290045,,正常,353,7
3016,8,,353,1,5/290128ZX,6,7,,108.2,生機:290128ZX,,6381 ,A,,P100,100M,150,1,19620,19620,290128ZX,6381, ,,B,215651B0,I038 ,1,108.2,14.2, ,A,1000,        ,   ,2017/2/24,1987,290128,,正常,353,8
3017,9,,353,1,5/290128ZX,6,7,,108.3,生機:290128ZX,,6382 ,A,,P100,100M,150,1,19620,19620,290128ZX,6382, ,,B,215651B0,I038 ,1,108.3,14.2, ,A,1000,        ,   ,2017/2/24,1987,290128,,正常,353,9
3018,10,,353,1,5/290128ZX,6,7,,108.8,生機:290128ZX,,6391 ,A,,P100,100M,150,1,19620,19620,290128ZX,6391, ,,B,215651C0,I078 ,1,108.8,14.2, ,A,1000,        ,   ,2017/2/24,1987,290128,,正常,353,10
3019,11,,353,1,5/290169GA,6,7,,61.3,生機:290169GA,,6123 ,A,,P100,50M,150,1,5300,5300,290169GA,6123, ,,B,115793A0,I026 ,1,61.3,24.5, ,A,1000,        ,   ,2017/2/24,1959,290169,,正常,353,11
3020,12,,353,1,5/290169GA,6,7,,61.4,生機:290169GA,,6124 ,A,,P100,50M,150,1,5300,5300,290169GA,6124, ,,B,115793A0,I026 ,1,61.4,24.6, ,A,1000,        ,   ,2017/2/24,1959,290169,,正常,353,12
3021,13,,353,1,5/290170GA,6,7,,61.7,生機:290170GA,,6107 ,A,,P100,50M,150,1,5300,5300,290170GA,6107, ,,B,115794A0,I030 ,1,61.7,24.7, ,A,1000,        ,   ,2017/2/24,1893,290170,,正常,353,13
3022,14,,353,1,5/290170GA,6,7,,61.1,生機:290170GA,,6108 ,B,,P100,50M,150,1,5300,5300,290170GA,6108, ,,B,115794A0,I030 ,1,61.1,24.4, ,B,1000,        ,   ,2017/2/24,1893,290170,,正常,353,14
3023,15,,353,1,5/290191YX,6,7,,61.1,生機:290191YX,,6004 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6004, ,,B,215988A0,I027 ,1,61.1,14.2, ,A,1000,        ,   ,2017/2/24,1782,290191,,正常,353,15
3024,16,,353,1,5/290191YX,6,7,,61.1,生機:290191YX,,6005 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6005, ,,B,215988A0,I027 ,1,61.1,14.2, ,A,1000,        ,   ,2017/2/24,1782,290191,,正常,353,16
3025,17,,353,1,5/290191YX,6,7,,61.3,生機:290191YX,,6006 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6006, ,,B,215988A0,I027 ,1,61.3,14.2, ,A,1000,        ,   ,2017/2/24,1782,290191,,正常,353,17
3026,18,,353,1,5/290191YX,6,7,,61,生機:290191YX,,6007 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6007, ,,B,215988A0,I027 ,1,61,14.2, ,A,1000,        ,   ,2017/2/24,1782,290191,,正常,353,18
3027,19,,353,1,5/290191YX,6,7,,60.6,生機:290191YX,,6044 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6044, ,,B,215988B0,I031 ,1,60.6,14.1, ,A,1000,        ,   ,2017/2/24,1782,290191,,正常,353,19
3028,20,,353,1,5/290191YX,6,7,,60.7,生機:290191YX,,6045 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6045, ,,B,215988B0,I031 ,1,60.7,14.1, ,A,1000,        ,   ,2017/2/24,1782,290191,,正常,353,20
3029,21,,353,1,5/290191YX,6,7,,61,生機:290191YX,,6046 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6046, ,,B,215988B0,I031 ,1,61,14.2, ,A,1000,        ,   ,2017/2/24,1782,290191,,正常,353,21
3030,22,,353,1,5/290191YX,6,7,,61,生機:290191YX,,6047 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6047, ,,B,215988B0,I031 ,1,61,14.2, ,A,1000,        ,   ,2017/2/24,1782,290191,,正常,353,22
3031,23,,353,1,5/291012ZX,6,7,,68,生機:291012ZX,,6078 ,A,,P61/C39,60M,150,1,4956,4956,291012ZX,6078, ,,B,215451,I090 ,1,68,5.6, ,A,1000,        ,   ,2017/2/24,1411,291012,,正常,353,23
3032,24,,353,1,5/291012ZX,6,7,,68,生機:291012ZX,,6079 ,A,,P61/C39,60M,150,1,4956,4956,291012ZX,6079, ,,B,215451,I090 ,1,68,5.6, ,A,1000,        ,   ,2017/2/24,1411,291012,,正常,353,24
3033,25,,353,1,5/292051LX,6,7,,57.4,生機:292051LX,,6042 ,H,,P100,50M,148,1,3350,3350,292051LX,6042, ,,B,215908B0,I046 ,1,57.4,21, ,H,0,        ,   ,2017/2/24,    ,292051,,正常,353,25
3034,26,,353,1,5/292051LX,6,7,,57.4,生機:292051LX,,6043 ,H,,P100,50M,148,1,3350,3350,292051LX,6043, ,,B,215908B0,I046 ,1,57.4,21, ,H,0,        ,   ,2017/2/24,    ,292051,,正常,353,26
3035,27,,353,1,5/295000YA,6,7,,69.1,生機:295000YA,,8921 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8921, ,,B,225743B0,I008 ,1,69.1,16.9, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,27
3036,28,,353,1,5/295000YA,6,7,,69,生機:295000YA,,8922 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8922, ,,B,225743B0,I008 ,1,69,16.8, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,28
3037,29,,353,1,5/295000YA,6,7,,68.9,生機:295000YA,,8966 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8966, ,,B,225744A0,I034 ,1,68.9,16.7, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,29
3038,30,,353,1,5/295000YA,6,7,,69.1,生機:295000YA,,8967 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8967, ,,B,225744A0,I034 ,1,69.1,16.7, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,30
3039,31,,353,1,5/295000YA,6,7,,69.4,生機:295000YA,,9069 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9069, ,,B,225745A0,I050 ,1,69.4,16.9, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,31
3040,32,,353,1,5/295000YA,6,7,,69.2,生機:295000YA,,9070 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9070, ,,B,225745A0,I050 ,1,69.2,16.9, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,32
3041,33,,353,1,5/295000YA,6,7,,69.3,生機:295000YA,,9122 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9122, ,,B,225745B0,I010 ,1,69.3,16.9, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,33
3042,34,,353,1,5/295000YA,6,7,,69,生機:295000YA,,9123 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9123, ,,B,225745B0,I010 ,1,69,16.8, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,34
3043,35,,353,1,5/295000YA,6,7,,68.9,生機:295000YA,,9267 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9267, ,,B,225747A0,I044 ,1,68.9,16.9, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,35
3044,36,,353,1,5/295000YA,6,7,,69,生機:295000YA,,9268 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9268, ,,B,225747A0,I044 ,1,69,16.9, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,36
3045,37,,353,1,5/295000YA,6,7,,69.3,生機:295000YA,,9327 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9327, ,,B,225747B0,I065 ,1,69.3,16.8, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,37
3046,38,,353,1,5/295000YA,6,7,,69.1,生機:295000YA,,9328 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9328, ,,B,225747B0,I065 ,1,69.1,16.8, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,38
3047,39,,353,1,5/295000YA,6,7,,69.2,生機:295000YA,,9365 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9365, ,,B,225826A0,I006 ,1,69.2,16.9, ,A,1000,        ,   ,2017/2/24,1462,295000,,正常,353,39
3048,40,,353,1,5/295000YA,6,7,,69,生機:295000YA,,9366 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9366, ,,B,225826A0,I006 ,1,69,16.8, ,A,1000,        ,   ,2017/2/24,1462,295000,,正常,353,40
3049,41,,353,1,5/295000YA,6,7,,69.1,生機:295000YA,,9409 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9409, ,,B,225826B0,I028 ,1,69.1,16.9, ,A,1000,        ,   ,2017/2/24,1308,295000,,正常,353,41
3050,42,,353,1,5/295000YA,6,7,,69,生機:295000YA,,9410 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9410, ,,B,225826B0,I028 ,1,69,16.8, ,A,1000,        ,   ,2017/2/24,1462,295000,,正常,353,42
3051,43,,353,1,5/295000YA,6,7,,68.9,生機:295000YA,,9470 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9470, ,,B,225827A0,I004 ,1,68.9,16.9, ,A,1000,        ,   ,2017/2/24,1462,295000,,正常,353,43
3052,44,,353,1,5/295000YA,6,7,,69.1,生機:295000YA,,9471 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9471, ,,B,225827A0,I004 ,1,69.1,16.9, ,A,1000,        ,   ,2017/2/24,1462,295000,,正常,353,44
3053,45,,353,1,5/295027YX,6,7,,58.5,生機:295027YX,,6019 ,H,,TA55/R35/P10,50M,115,1,19191,19191,295027YX,6019, ,,B,215773A2,I043 ,1,58.5,12.8, ,H,0,        ,   ,2017/2/24,    ,295027,,正常,353,45
3054,1,,354,1,5/102633ZX,6,7,,67.4,生機:102633ZX,,6035 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6035, ,,B,225765A0,I063 ,1,67.4,14, ,A,1000,        ,   ,2017/2/27,1942,102633,,正常,354,1
3055,2,,354,1,5/102633ZX,6,7,,67.2,生機:102633ZX,,6036 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6036, ,,B,225765A0,I063 ,1,67.2,13.9, ,A,1000,        ,   ,2017/2/27,1942,102633,,正常,354,2
3056,3,,354,1,5/102633ZX,6,7,,67.6,生機:102633ZX,,6037 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6037, ,,B,225765A0,I063 ,1,67.6,14, ,A,1000,        ,   ,2017/2/27,1942,102633,,正常,354,3
3057,4,,354,1,5/102633ZX,6,7,,67.2,生機:102633ZX,,6038 ,A,,P52/TA48,50M,145,1,25918,25918,102633ZX,6038, ,,B,225765A0,I063 ,1,67.2,13.9, ,A,1000,        ,   ,2017/2/27,1942,102633,,正常,354,4
3058,5,,354,1,5/290045VX,6,7,,51.1,生機:290045VX,,6907 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6907, ,,B,225598B0,I064 ,1,51.1,13.4, ,A,1000,        ,   ,2017/2/27,1300,290045,,正常,354,5
3059,6,,354,1,5/290045VX,6,7,,51.3,生機:290045VX,,6908 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6908, ,,B,225598B0,I064 ,1,51.3,13.4, ,A,1000,        ,   ,2017/2/27,1300,290045,,正常,354,6
3060,7,,354,1,5/290045VX,6,7,,51.2,生機:290045VX,,6909 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6909, ,,B,225801A0,I015 ,1,51.2,13.4, ,A,1000,        ,   ,2017/2/27,1300,290045,,正常,354,7
3061,8,,354,1,5/290045VX,6,7,,50.3,生機:290045VX,,6910 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6910, ,,B,225801A0,I015 ,1,50.3,13.2, ,A,1000,        ,   ,2017/2/27,1300,290045,,正常,354,8
3062,9,,354,1,5/290045VX,6,7,,51,生機:290045VX,,6911 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6911, ,,B,225801A0,I015 ,1,51,13.4, ,A,1000,        ,   ,2017/2/27,1300,290045,,正常,354,9
3063,10,,354,1,5/290128ZX,6,7,,107.8,生機:290128ZX,,6383 ,A,,P100,100M,150,1,19620,19620,290128ZX,6383, ,,B,215651B0,I038 ,1,107.8,14.1, ,A,1000,        ,   ,2017/2/27,1987,290128,,正常,354,10
3064,11,,354,1,5/290169GA,6,7,,61.6,生機:290169GA,,6125 ,A,,P100,50M,150,1,5300,5300,290169GA,6125, ,,B,115793A0,I026 ,1,61.6,24.6, ,A,1000,        ,   ,2017/2/27,1959,290169,,正常,354,11
3065,12,,354,1,5/290169GA,6,7,,61.5,生機:290169GA,,6126 ,A,,P100,50M,150,1,5300,5300,290169GA,6126, ,,B,115793A0,I026 ,1,61.5,24.6, ,A,1000,        ,   ,2017/2/27,1959,290169,,正常,354,12
3066,13,,354,1,5/290170GA,6,7,,61.5,生機:290170GA,,6109 ,A,,P100,50M,150,1,5300,5300,290170GA,6109, ,,B,115794A0,I030 ,1,61.5,24.6, ,A,1000,        ,   ,2017/2/27,1893,290170,,正常,354,13
3067,14,,354,1,5/290170GA,6,7,,61.7,生機:290170GA,,6110 ,B,,P100,50M,150,1,5300,5300,290170GA,6110, ,,B,115794A0,I030 ,1,61.7,24.7, ,B,1000,        ,   ,2017/2/27,1893,290170,,正常,354,14
3068,15,,354,1,5/290191YX,6,7,,61.5,生機:290191YX,,6008 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6008, ,,B,215988A0,I027 ,1,61.5,14.3, ,A,1000,        ,   ,2017/2/27,1782,290191,,正常,354,15
3069,16,,354,1,5/290191YX,6,7,,61.1,生機:290191YX,,6009 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6009, ,,B,215988A0,I027 ,1,61.1,14.2, ,A,1000,        ,   ,2017/2/27,1782,290191,,正常,354,16
3070,17,,354,1,5/290191YX,6,7,,61.4,生機:290191YX,,6010 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6010, ,,B,215988A0,I027 ,1,61.4,14.2, ,A,1000,        ,   ,2017/2/27,1782,290191,,正常,354,17
3071,18,,354,1,5/290191YX,6,7,,61,生機:290191YX,,6011 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6011, ,,B,215988A0,I027 ,1,61,14.2, ,A,1000,        ,   ,2017/2/27,1782,290191,,正常,354,18
3072,19,,354,1,5/290191YX,6,7,,60.9,生機:290191YX,,6012 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6012, ,,B,215988A0,I027 ,1,60.9,14.1, ,A,1000,        ,   ,2017/2/27,1782,290191,,正常,354,19
3073,20,,354,1,5/290191YX,6,7,,60.8,生機:290191YX,,6013 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6013, ,,B,215988A0,I027 ,1,60.8,14.1, ,A,1000,        ,   ,2017/2/27,1782,290191,,正常,354,20
3074,21,,354,1,5/290191YX,6,7,,61.1,生機:290191YX,,6048 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6048, ,,B,215988B0,I031 ,1,61.1,14.2, ,A,1000,        ,   ,2017/2/27,1782,290191,,正常,354,21
3075,22,,354,1,5/290191YX,6,7,,61.3,生機:290191YX,,6049 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6049, ,,B,215988B0,I031 ,1,61.3,14.3, ,A,1000,        ,   ,2017/2/27,1782,290191,,正常,354,22
3076,23,,354,1,5/290191YX,6,7,,61,生機:290191YX,,6050 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6050, ,,B,215988B0,I031 ,1,61,14.2, ,A,1000,        ,   ,2017/2/27,1782,290191,,正常,354,23
3077,24,,354,1,5/290191YX,6,7,,61,生機:290191YX,,6051 ,A,,P70/TA30,50M,138,1,0,0,290191YX,6051, ,,B,215988B0,I031 ,1,61,14.2, ,A,1000,        ,   ,2017/2/27,1782,290191,,正常,354,24
3078,25,,354,1,5/291012ZX,6,7,,68,生機:291012ZX,,6080 ,A,,P61/C39,60M,150,1,4956,4956,291012ZX,6080, ,,B,215451,I090 ,1,68,5.6, ,A,1000,        ,   ,2017/2/27,1411,291012,,正常,354,25
3079,26,,354,1,5/291012ZX,6,7,,67.8,生機:291012ZX,,6081 ,A,,P61/C39,60M,150,1,4956,4956,291012ZX,6081, ,,B,215451,I090 ,1,67.8,5.6, ,A,1000,        ,   ,2017/2/27,1411,291012,,正常,354,26
3080,27,,354,1,5/292051LX,6,7,,57.6,生機:292051LX,,6044 ,H,,P100,50M,148,1,3350,3350,292051LX,6044, ,,B,215908B0,I046 ,1,57.6,21, ,H,0,        ,   ,2017/2/27,    ,292051,,正常,354,27
3081,28,,354,1,5/292051LX,6,7,,57.2,生機:292051LX,,6045 ,H,,P100,50M,148,1,3350,3350,292051LX,6045, ,,B,215908B0,I046 ,1,57.2,20.9, ,H,0,        ,   ,2017/2/27,    ,292051,,正常,354,28
3082,29,,354,1,5/292051LX,6,7,,57.1,生機:292051LX,,6046 ,H,,P100,50M,148,1,3350,3350,292051LX,6046, ,,B,215908B0,I046 ,1,57.1,20.8, ,H,0,        ,   ,2017/2/27,    ,292051,,正常,354,29
3083,30,,354,1,5/292051LX,6,7,,57.4,生機:292051LX,,6047 ,H,,P100,50M,148,1,3350,3350,292051LX,6047, ,,B,215908B0,I046 ,1,57.4,21, ,H,0,        ,   ,2017/2/27,    ,292051,,正常,354,30
3084,31,,354,1,5/292055YX,6,7,,48.6,生機:292055YX,,6001 ,A,,P89/C11,50M,150,1,2500,2500,292055YX,6001, ,,B,215996A0,I076 ,1,48.6,12.9, ,A,1000,        ,   ,2017/2/27,1744,292055,,正常,354,31
3085,32,,354,1,5/292055YX,6,7,,48.6,生機:292055YX,,6053 ,P,,P89/C11,50M,150,1,2500,2500,292055YX,6053, ,,B,215996B0,I074 ,1,48.6,12.8, ,P,0,        ,   ,2017/2/27,    ,292055,,正常,354,32
3086,33,,354,1,5/295000YA,6,7,,69.2,生機:295000YA,,8923 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8923, ,,B,225743B0,I008 ,1,69.2,16.9, ,A,1000,        ,   ,2017/2/27,1849,295000,,正常,354,33
3087,34,,354,1,5/295000YA,6,7,,69.1,生機:295000YA,,8924 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8924, ,,B,225743B0,I008 ,1,69.1,16.9, ,A,1000,        ,   ,2017/2/27,1849,295000,,正常,354,34
3088,35,,354,1,5/295000YA,6,7,,69.2,生機:295000YA,,8968 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8968, ,,B,225744A0,I034 ,1,69.2,16.7, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,35
3089,36,,354,1,5/295000YA,6,7,,68.9,生機:295000YA,,8969 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,8969, ,,B,225744A0,I034 ,1,68.9,16.7, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,36
3090,37,,354,1,5/295000YA,6,7,,69.1,生機:295000YA,,9022 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9022, ,,B,225744B0,I049 ,1,69.1,16.8, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,37
3091,38,,354,1,5/295000YA,6,7,,69,生機:295000YA,,9023 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9023, ,,B,225744B0,I049 ,1,69,16.8, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,38
3092,39,,354,1,5/295000YA,6,7,,69.1,生機:295000YA,,9071 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9071, ,,B,225745A0,I050 ,1,69.1,16.9, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,39
3093,40,,354,1,5/295000YA,6,7,,69.1,生機:295000YA,,9072 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9072, ,,B,225745A0,I050 ,1,69.1,16.9, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,40
3094,41,,354,1,5/295000YA,6,7,,69.3,生機:295000YA,,9124 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9124, ,,B,225745B0,I010 ,1,69.3,16.9, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,41
3095,42,,354,1,5/295000YA,6,7,,68.9,生機:295000YA,,9125 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9125, ,,B,225745B0,I010 ,1,68.9,16.8, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,42
3096,43,,354,1,5/295000YA,6,7,,68.8,生機:295000YA,,9170 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9170, ,,B,225746A0,I048 ,1,68.8,16.9, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,43
3097,44,,354,1,5/295000YA,6,7,,69,生機:295000YA,,9171 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9171, ,,B,225746A0,I048 ,1,69,17, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,44
3098,45,,354,1,5/295000YA,6,7,,69.2,生機:295000YA,,9219 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9219, ,,B,225746B0,I045 ,1,69.2,16.9, ,A,1000,        ,   ,2017/2/27,1849,295000,,正常,354,45
3099,46,,354,1,5/295000YA,6,7,,69.2,生機:295000YA,,9220 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9220, ,,B,225746B0,I045 ,1,69.2,16.9, ,A,1000,        ,   ,2017/2/27,1849,295000,,正常,354,46
3100,47,,354,1,5/295000YA,6,7,,69.1,生機:295000YA,,9269 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9269, ,,B,225747A0,I044 ,1,69.1,16.9, ,A,1000,        ,   ,2017/2/27,1849,295000,,正常,354,47
3101,48,,354,1,5/295000YA,6,7,,69,生機:295000YA,,9270 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9270, ,,B,225747A0,I044 ,1,69,16.9, ,A,1000,        ,   ,2017/2/27,1849,295000,,正常,354,48
3102,49,,354,1,5/295000YA,6,7,,69.1,生機:295000YA,,9329 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9329, ,,B,225747B0,I065 ,1,69.1,16.8, ,A,1000,        ,   ,2017/2/27,1849,295000,,正常,354,49
3103,50,,354,1,5/295000YA,6,7,,69,生機:295000YA,,9330 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9330, ,,B,225747B0,I065 ,1,69,16.8, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,50
3104,51,,354,1,5/295000YA,6,7,,69.2,生機:295000YA,,9367 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9367, ,,B,225826A0,I006 ,1,69.2,16.9, ,A,1000,        ,   ,2017/2/27,1849,295000,,正常,354,51
3105,52,,354,1,5/295000YA,6,7,,69.1,生機:295000YA,,9368 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9368, ,,B,225826A0,I006 ,1,69.1,16.9, ,A,1000,        ,   ,2017/2/27,1849,295000,,正常,354,52
3106,53,,354,1,5/295000YA,6,7,,69.1,生機:295000YA,,9411 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9411, ,,B,225826B0,I028 ,1,69.1,16.9, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,53
3107,54,,354,1,5/295000YA,6,7,,69.2,生機:295000YA,,9412 ,A,,TA65/P35,50M,138,1,12100,12100,295000YA,9412, ,,B,225826B0,I028 ,1,69.2,16.9, ,A,1000,        ,   ,2017/2/27,1308,295000,,正常,354,54
