コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
1/37542,糸:37542:T100%(ﾔﾏﾃｯｸ) SD 30/ - ｲﾝﾄﾞﾈｼｱ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,740,617,528.6,462.5,411.1,370,370,370,,,,,,,,,表示する,
1/37631,糸:37631:AHYｽﾊﾟﾝ 30/ - ｵﾘｾﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/44471,糸:44471:ﾙﾐﾚｯﾄ85R15 40/ - ﾏﾙｲﾁｾﾝｲ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2000,1667,1428.6,1250,1111.1,1000,1000,1000,,,,,,,,,表示する,
1/45271,糸:45271:T65C 45/ 2 WUS4466C ﾀｲ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1168.4,974,834.6,730.3,649.1,584.2,584.2,584.2,,,,,,,,,表示する,
1/45361,糸:45361:T65C (CYH250)ｲﾝﾄﾞﾗﾏ 34/ 2 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/45381,糸:45381:CY1230 (T65C) 34/ - DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/45401,糸:45401:CYH240 (T65C)ｲﾝﾄﾞﾗﾏ 45/ 2 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/45461,糸:45461:CY3450(T65C) 45/ - DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/45471,糸:45471:CY0220(T65C) 16/ - DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/48051,糸:48051:T50R LSL(34) 24/ - Y ﾐﾏｽ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1720,1433,1228.6,1075,955.6,860,860,860,,,,,,,,,表示する,
1/48131,糸:48131:CY3152 (ｴｺ55C45) 42/ - DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/48151,糸:48151:CY3440(T65C) 45/ - DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/50041,糸:50041:ﾚｰﾖﾝ100 SL BR 16/ - ﾐﾏｽ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1820,1517,1300,1137.5,1011.1,910,910,910,,,,,,,,,表示する,
1/50051,糸:50051:ﾚｰﾖﾝ100 SL BR 6/ - ﾐﾏｽ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1600,1333,1142.9,1000,888.9,800,800,800,,,,,,,,,表示する,
1/50211,糸:50211:ﾚｰﾖﾝ100 BR 40/ - ﾀｲﾜﾝｶｾﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,860,717,614.3,537.5,477.8,430,430,430,,,,,,,,,表示する,
1/50561,糸:50561:MMO(CFY/ｿﾛ56T) 45/ - ﾆｯﾄｰﾎﾞｰ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,5882,4902,4201.4,3676.3,3267.8,2941,2941,2941,,,,,,,,,表示する,
1/51881,糸:51881:ﾒﾝ100 SL 5/ - ﾐﾏｽ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1700,1417,1214.3,1062.5,944.4,850,850,850,,,,,,,,,表示する,
1/52013,糸:52013:ﾒﾝ100 (SCS) 30/ - ｲﾝﾄﾞﾈｼｱ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2,2,1.4,1.3,1.1,1,1,1,,,,,,,,,表示する,
1/52611,糸:52611:ﾒﾝ100 ｺｰﾏ 80/ 2 ｷﾞｷｮｳ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2182.6,1819,1559,1364.1,1212.6,1091.3,1091.3,1091.3,,,,,,,,,表示する,
1/52621,糸:52621:ﾒﾝ100 ｺｰﾏ 60/ - ｷﾞｷｮｳ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1478.6,1232,1056.1,924.1,821.4,739.3,739.3,739.3,,,,,,,,,表示する,
1/53461,糸:53461:CFY (C58ｿﾛ42) 45/ - ﾆｯﾄｳﾎﾞｳ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,4100,3417,2928.6,2562.5,2277.8,2050,2050,2050,,,,,,,,,表示する,
1/54071,糸:54071:ｳｰﾙ100% 1/ 16 ｵｵﾔｷﾞ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/55021,糸:55021:RA(ﾗﾐｰ)100% 60/ - ﾃｲｺｸｾﾝｲ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,3600,3000,2571.4,2250,2000,1800,1800,1800,,,,,,,,,表示する,
1/56021,糸:56021:RA(ﾗﾐｰ)100% 60/ - ﾄｽｺ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,4200,3500,3000,2625,2333.3,2100,2100,2100,,,,,,,,,表示する,
1/56031,糸:56031:ﾎﾜｲﾄﾘﾈﾝ 60/ 1,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/56131,糸:56131:ﾘﾈﾝ100% 60/ - ｻｲﾎﾞｰ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,3229,2691,2306.4,2018.1,1793.9,1614.5,1614.5,1614.5,,,,,,,,,表示する,
1/59011,糸:59011:ﾅｲﾛﾝｽﾊﾟﾝ 21/ - KEITA,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/59521,糸:59521:OJO+ 1/ 41 ｵｳｼﾞﾌｧｲﾊﾞｰ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,5300,4417,3785.7,3312.5,2944.4,2650,2650,2650,,,,,,,,,表示する,
1/60001,糸:60001:T396SBｴｱﾛｶﾌﾟｾﾙ(ﾀｲ) <110T> FD 100/ 24 ﾃｲｼﾞﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1660,1383,1185.7,1037.5,922.2,830,830,830,,,,,,,,,表示する,
1/60011,糸:60011:ｻﾗｸｰﾙPOY(SQ70) <280T> FD 250/ 48 X20 ﾕﾆﾁｶ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,858,715,612.9,536.3,476.7,429,429,429,,,,,,,,,表示する,
1/70001,糸:70001:CD SDY <84T> SD 75/ 36 8C361 ﾅﾝﾔ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,820,683,585.7,512.5,455.6,410,410,410,,,,,,,,,表示する,
1/70031,糸:70031:CD SDY <84T> SD 75/ 36 8C367 ﾅﾝﾔ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,890,742,635.7,556.3,494.4,445,445,445,,,,,,,,,表示する,
1/70041,糸:70041:CD SDY <84T> SD 75/ 36 8C369 ﾅﾝﾔ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,890,742,635.7,556.3,494.4,445,445,445,,,,,,,,,表示する,
1/70051,糸:70051:CD SDY <84T> SD 75/ 36 8C373 ﾅﾝﾔ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,890,742,635.7,556.3,494.4,445,445,445,,,,,,,,,表示する,
1/70061,糸:70061:CD SDY <84T> SD 75/ 36 8C375 ﾅﾝﾔ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,890,742,635.7,556.3,494.4,445,445,445,,,,,,,,,表示する,
1/70071,糸:70071:CD SDY <84T> SD 75/ 36 8C379 ﾅﾝﾔ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,890,742,635.7,556.3,494.4,445,445,445,,,,,,,,,表示する,
1/81671,糸:81671:ﾄｰﾚT262 <33T> SD 30/ 12 ﾄｰﾚ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1300,1083,928.6,812.5,722.2,650,650,650,,,,,,,,,表示する,
1/82081,糸:82081:ｲｰｽﾄﾏﾝAC <84T> BR 75/ 19 ｲｰｽﾄﾏﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/85141,糸:85141:ｿｱﾛﾝ(ES) <84T> BR 75/ 20 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2280,1900,1628.6,1425,1266.7,1140,1140,1140,,,,,,,,,表示する,
1/85151,糸:85151:ｿｱﾛﾝ(ES) <167T> BR 150/ 40 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2180,1817,1557.1,1362.5,1211.1,1090,1090,1090,,,,,,,,,表示する,
1/85161,糸:85161:ｿｱﾛﾝ(ES) <135T> BR 120/ 33 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/85171,糸:85171:ｿｱﾛﾝ(ES) <84T> DL 75/ 20 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2140,1783,1528.6,1337.5,1188.9,1070,1070,1070,,,,,,,,,表示する,
1/85181,糸:85181:ｿｱﾛﾝ(ES) <110T> BR 100/ 26 LXB ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2180,1817,1557.1,1362.5,1211.1,1090,1090,1090,,,,,,,,,表示する,
1/85301,糸:85301:ｿｱﾛﾝ(ES) <220T> BR 200/ 34 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2140,1783,1528.6,1337.5,1188.9,1070,1070,1070,,,,,,,,,表示する,
1/87131,糸:87131:ｿｱﾛﾝ(MTX) <61T> BR 55/ 15 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/87201,糸:87201:ｿｱﾛﾝ(MTX) <167T> BR 150/ 40 ﾐﾂﾋﾞｼﾚｲﾖﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/011AA,糸:011AA:ｳｴｰﾌﾞW <84T> 75/ 30 ﾅﾝﾔ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1440,1200,1028.6,900,800,720,720,720,,,,,,,,,表示する,
1/021AA,糸:021AA:TW(ｼﾞｬｸｲﾝﾀｰﾚｰｽ) <167T> SD 150/ 48 ｼﾝﾛﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2,2,1.4,1.3,1.1,1,1,1,,,,,,,,,表示する,
1/024BA,糸:024BA:CDW(ｼﾞｬｸIL) <167T> BR 150/ 48 Q31 ｴﾝﾄｳﾎﾞｳ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,900,750,642.9,562.5,500,450,450,450,,,,,,,,,表示する,
1/035DA,糸:035DA:TW <330T> SD 300/ 96 TA-G,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,580,483,414.3,362.5,322.2,290,290,290,,,,,,,,,表示する,
1/035EA,糸:035EA:TWｷｮｳｲﾝﾀｰ <330T> SD 300/ 96 TA-X,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,742.2,619,530.1,463.9,412.3,371.1,371.1,371.1,,,,,,,,,表示する,
1/039AA,糸:039AA:TW <56T> SD 50/ 36 ﾅﾝﾔ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1050,875,750,656.3,583.3,525,525,525,,,,,,,,,表示する,
1/046CC,糸:046CC:CDW <167T> SD 150/ 48 ｺｳｷｮｳﾄﾞ ｻﾝｴﾂ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,940,783,671.4,587.5,522.2,470,470,470,,,,,,,,,表示する,
1/134AA,糸:134AA:TW ｸﾛｹﾞﾝﾁｬｸ <167T> 150/ 48 1H ｷﾞｮｳｾｲ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,680,567,485.7,425,377.8,340,340,340,,,,,,,,,表示する,
1/143AA,糸:143AA:TW <167T> SD 150/ 48 SY-Z ｻﾝｴﾂ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
1/600SA,糸:600SA:ﾐﾙﾊﾟFH190S <190T> SD 170/ 63 ｲﾝﾄﾞﾈｼｱ ﾃｨﾌｨｺ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,1010,842,721.4,631.3,561.1,505,505,505,,,,,,,,,表示する,
1/605BB,糸:605BB:ﾘｰﾘｰDTY.CDW <167T> SD 150/ 48 A15U9-E ﾘｰﾘｰ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,695.4,580,496.7,434.6,386.3,347.7,347.7,347.7,,,,,,,,,表示する,
1/606CC,糸:606CC:ﾘｰﾘ (T/CD.MIX)W <167T> 150/ 72 V1504 ﾘｰﾘ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,736.8,614,526.3,460.5,409.3,368.4,368.4,368.4,,,,,,,,,表示する,
1/617AA,糸:617AA:TX0D10 TW SD 75/ 36 Z600,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/618AA,糸:618AA:ZG0400(ﾍﾞﾙﾄﾛﾝ20/3XTW75/36Z) SD 108/ 39 Z600,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/619BB,糸:619BB:TX2340 TW(Z) SD 240/ 48 S800 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/621AA,糸:621AA:ZE7330(ﾍﾞﾙﾄﾛﾝ20XTW150) 170/ 51 Z500,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/629AA,糸:629AA:ﾅﾝﾈﾝPEW <84T> SD 75/ 36 S1000,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/635AA,糸:635AA:TX09K0(TWFD75/36X2) FD 75/ 36 /2 Z200 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/635HH,糸:635HH:ﾅﾝﾔTF<84T> SD 75/ 36 S1000 ｵﾘｾﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/635II,糸:635II:TF <66T> BB 60/ 4 S450 ｵﾘｾﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/635OO,糸:635OO:TX8520 TW(Z) SD 150/ 48 Z500 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/635TT,糸:635TT:ｼｬﾚｰﾙ#TE5080 <195T> SD 175/ 36 ﾃｲｼﾞﾝｶｺｳｼ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,2040,1700,1457.1,1275,1133.3,1020,1020,1020,,,,,,,,,表示する,
1/635UU,糸:635UU:TX1R80(T370E)TF SD 100/ 24 S1200 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/635VV,糸:635VV:TE3650 (ｸﾚｱｰﾀ) SD 150/ 60 S1000 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/636BB,糸:636BB:TX7Q40 (ﾐﾙﾊﾟFH19S3) SD 170/ 63 S1650 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/636VV,糸:636VV:TX1Q80(AU370S) SD 100/ 24 S1200 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/637DD,糸:637DD:TX1Q90(AU37OS) SD 100/ 24 Z1200 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/645AA,糸:645AA:ZG0440(ﾍﾞﾙﾄﾛﾝ20/3XTW75/36) 95/ 39 Z300 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/655BB,糸:655BB:SHINWA G900 <167T> SD 150/ 48 KU-16SR ｼﾝﾜｺﾞｳｾﾝ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,530,442,378.6,331.3,294.4,265,265,265,,,,,,,,,表示する,
1/656AA,糸:656AA:TX3C10(DST365WZ)XT100SL24/- SD 328/ 108 S400 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
1/661AA,糸:661AA:ZG0510 (TW Z X ｸﾛ) SD 103/ 41 DG,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/662BB,糸:662BB:TW(DTY) <330T> (ｻｷｿﾞﾒSFBL-2ﾌﾞﾙｰ) SD 300/ 96,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/662DD,糸:662DD:TW(DTY) <330T> (ｻｷｿﾞﾒSFDG-2Dｸﾞﾚｰ) SD 300/ 96,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/662GG,糸:662GG:TW(DTY) <330T> (ｻｷｿﾞﾒSFGR-2ｸﾞﾘｰﾝ) SD 300/ 96,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/662SS,糸:662SS:TW(DTY) <330T> (ｻｷｿﾞﾒSFSV-3ｼﾙﾊﾞｰ) SD 300/ 96,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,,,,,,,,,,,,,,,,,表示する,
1/672AA,糸:672AA:ｿﾛﾃｯｸｽｻｷｿﾞﾒｼ(005ｵﾌｼﾛ) SD 75/ 36 ｼﾓﾑﾗ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,3680,3067,2628.6,2300,2044.4,1840,1840,1840,,,,,,,,,表示する,
1/672BB,糸:672BB:ｿﾛﾃｯｸｽｻｷｿﾞﾒｼ(051ﾗｲﾄﾌﾞﾙｰ) SD 75/ 36 ｼﾓﾑﾗ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,3680,3067,2628.6,2300,2044.4,1840,1840,1840,,,,,,,,,表示する,
1/672CC,糸:672CC:ｿﾛﾃｯｸｽｻｷｿﾞﾒｼ(093ﾉｳﾈｲﾋﾞｰ) SD 75/ 36 ｼﾓﾑﾗ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,3680,3067,2628.6,2300,2044.4,1840,1840,1840,,,,,,,,,表示する,
1/672DD,糸:672DD:ｿﾛﾃｯｸｽｻｷｿﾞﾒｼ(086ﾗｲﾄﾈｲﾋﾞｰ) SD 75/ 36 ｼﾓﾑﾗ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,3680,3067,2628.6,2300,2044.4,1840,1840,1840,,,,,,,,,表示する,
1/672EE,糸:672EE:ｿﾛﾃｯｸｽｻｷｿﾞﾒｼ(040ﾌﾞﾙｰ) SD 75/ 36 ｼﾓﾑﾗ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,3680,3067,2628.6,2300,2044.4,1840,1840,1840,,,,,,,,,表示する,
1/672FF,糸:672FF:ｿﾛﾃｯｸｽｻｷｿﾞﾒｼ(022ﾚｯﾄﾞ) SD 75/ 36 ｼﾓﾑﾗ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,3680,3067,2628.6,2300,2044.4,1840,1840,1840,,,,,,,,,表示する,
1/672GG,糸:672GG:ｿﾛﾃｯｸｽｻｷｿﾞﾒｼ(091ﾀﾝﾈｲﾋﾞｰ) SD 75/ 36 ｼﾓﾑﾗ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,3680,3067,2628.6,2300,2044.4,1840,1840,1840,,,,,,,,,表示する,
1/672HH,糸:672HH:ｿﾛﾃｯｸｽｻｷｿﾞﾒｼ(013ﾉｳﾍﾞｰｼﾞｭ) SD 75/ 36 ｼﾓﾑﾗ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,3680,3067,2628.6,2300,2044.4,1840,1840,1840,,,,,,,,,表示する,
1/672II,糸:672II:ｿﾛﾃｯｸｽｻｷｿﾞﾒｼ(014ﾏﾝｺﾞｰ) SD 75/ 36 ｼﾓﾑﾗ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,3680,3067,2628.6,2300,2044.4,1840,1840,1840,,,,,,,,,表示する,
1/672JJ,糸:672JJ:ｿﾛﾃｯｸｽｻｷｿﾞﾒｼ(007ﾀﾝﾍﾞｰｼﾞｭ) SD 75/ 36 ｼﾓﾑﾗ,,K,0,,,,2,2,在庫管理を行う,課税,0,0,0,月別総平均,,11,SFN,,非対象,1,,,,,,,,,,,3680,3067,2628.6,2300,2044.4,1840,1840,1840,,,,,,,,,表示する,
