コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
N/A1161,A1161:撚糸賃:CDWSD150/48(ｺｳｷｮｳﾄﾞ) :/6<Z150>G(120ﾟCX30) : :,,K,0,150,,900,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A1605,A1605:撚糸賃:ｻﾝｴﾂTW<330T>SD300/96 :(SY-SZ)<Z600>WS : :,,K,0,600,,300,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A1701,A1701:撚糸賃:ﾄｰﾚWARM<365T>SD325/96 :(SP18)/2<Z150>WS : :,,K,0,150,,650,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A2814,A2814:撚糸賃:ﾄｰﾚN66.W<78T>SD70/24Z : /3<Z400>G : :,,K,0,400,,216,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,600,500,428.6,375,333.3,300,300,300,,,,,,,,,表示する,
N/A2831,A2831:撚糸賃:ﾄｰﾚN66.W<78T>SD70/24Z :(1205) /4<Z150>G : :,,K,0,150,,288,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,500,417,357.1,312.5,277.8,250,250,250,,,,,,,,,表示する,
N/A3071,A3071:撚糸賃:TW<330T>SD300/96(TA-G) :/3 <Z150>WS : :,,K,0,150,,900,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A7596,A7596:撚糸賃:ｴｱﾛW<110T>FD100/24Z :(LS) S800 WM 7KRPM : :,,K,0,800,,103,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,500,417,357.1,312.5,277.8,250,250,250,,,,,,,,,表示する,
N/A8861,A8861:撚糸賃:ﾅﾝﾔｳｪｰﾌﾞW<84T>75/30 :/3<Z150>G : :,,K,0,150,,232,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A9114,A9114:撚糸賃:ﾅﾝﾔｳｪｰﾌﾞW<84T>75/30 :/4<Z400>WS : :,,K,0,400,,300,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,280,233,200,175,155.6,140,140,140,,,,,,,,,表示する,
N/A9664,A9664:撚糸賃:ﾅﾝﾔT.POYW255TSD230/48Z :Z400 WM : :,,K,0,400,,170,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,300,250,214.3,187.5,166.7,150,150,150,,,,,,,,,表示する,
N/B0032,B0032:撚糸賃:ｵｰﾛﾗ(120ｷﾘ)88D S200 WS : : :,,K,0,200,,88,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,2000,1667,1428.6,1250,1111.1,1000,1000,1000,,,,,,,,,表示する,
N/B0596,B0596:撚糸賃:TAC(MTX)<167T>BR150/40 :S800 WM : :,,K,0,800,,150,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,464,387,331.4,290,257.8,232,232,232,,,,,,,,,表示する,
N/B1375,B1375:撚糸賃:AC<84T>BR75/19(ｲｰｽﾄﾏﾝ) :<S650>WM : :,,K,0,650,,75,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,340,283,242.9,212.5,188.9,170,170,170,,,,,,,,,表示する,
N/B1705,B1705:撚糸賃:TAC(ES)<110T>BR100/26 :S600 WMｼｮｰﾄﾊﾟｰﾝ : :,,K,0,600,,100,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,500,417,357.1,312.5,277.8,250,250,250,,,,,,,,,表示する,
N/B1735,B1735:撚糸賃:TAC<110T>BR100/26 : S600 WMｼｮｰﾄﾊﾟｰﾝ : :,,K,0,600,,100,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,500,417,357.1,312.5,277.8,250,250,250,,,,,,,,,表示する,
N/B1907,B1907:撚糸賃:BBF<56T>BR50/30 :Z2400 ｲﾀﾘｰ : :,,K,0,2400,,50,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/I,,,,,1000,833,714.3,625,555.6,500,500,500,,,,,,,,,表示する,
N/B1917,B1917:撚糸賃:BBF<56T>BR50/30 :S2400 ｲﾀﾘｰ : :,,K,0,2400,,50,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/I,,,,,700,583,500,437.5,388.9,350,350,350,,,,,,,,,表示する,
N/B2048,B2048:撚糸賃:RF<84T>BR75/30(ｲｰｸﾞﾚｯﾄ):BB.FBR50/30Z2400ｲﾀﾘｰ :<Z800>G+WS :,,K,0,500,,131,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/B2058,B2058:撚糸賃:RF<84T>BR75/30(ｲｰｸﾞﾚｯﾄ):BB.FBR50/30S2400ｲﾀﾘｰ :<S800>G+WS :,,K,0,500,,131,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/B2083,B2083:撚糸賃:ﾃ.TW<110T>ｲﾀｸｻｷﾖﾘ(ｼﾞﾖﾘ):Z300 WM : :,,K,0,300,,100,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,340,283,242.9,212.5,188.9,170,170,170,,,,,,,,,表示する,
N/B2093,B2093:撚糸賃:ﾃｨﾌｨｺTFSD100/24(20) :Z300 WM : :,,K,0,300,,100,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,340,283,242.9,212.5,188.9,170,170,170,,,,,,,,,表示する,
N/B3534,B3534:撚糸賃:TAC(SJ)<66T>DL60/80 :<S350>WM :ﾘｮｳｺｳｻｲｼﾞﾝｸﾞ :,,K,0,350,,60,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,460,383,328.6,287.5,255.6,230,230,230,,,,,,,,,表示する,
N/B4177,B4177:撚糸賃:ﾉﾙﾃﾞｨｽ<120T>SD108/24 :S1200 WM : :,,K,0,1200,,108,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,440,367,314.3,275,244.4,220,220,220,,,,,,,,,表示する,
N/B4187,B4187:撚糸賃:ﾉﾙﾃﾞｨｽ<120T>SD108/24 :/2 <Z1000>WS : :,,K,0,1000,,216,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,440,367,314.3,275,244.4,220,220,220,,,,,,,,,表示する,
N/B4197,B4197:撚糸賃:ﾉﾙﾃﾞｨｽ<120T>SD108/24 :/2 <S1000>WS : :,,K,0,1000,,216,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,440,367,314.3,275,244.4,220,220,220,,,,,,,,,表示する,
N/B4584,B4584:撚糸賃:RF330TBR300/60ﾎﾜｲﾄM(W) :Z400 WS : :,,K,0,400,,300,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,300,250,214.3,187.5,166.7,150,150,150,,,,,,,,,表示する,
N/B5367,B5367:撚糸賃:Z10F<56T>SD50/12(B13) :Z1600 WM(9KRPM) : :,,K,0,1600,,50,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,700,583,500,437.5,388.9,350,350,350,,,,,,,,,表示する,
N/B5377,B5377:撚糸賃:Z10F<56T>SD50/12(B13) :S1600 WM(9KRPM) : :,,K,0,1600,,50,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,700,583,500,437.5,388.9,350,350,350,,,,,,,,,表示する,
N/B5687,B5687:撚糸賃:Z10F<22T>SD20/12 :TAC<61T>BR55/15 :<Z1200>WM :,,K,0,1200,,75,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,700,583,500,437.5,388.9,350,350,350,,,,,,,,,表示する,
N/B5697,B5697:撚糸賃:Z10F<22T>SD20/12 :TAC<61T>BR55/15 :<S1200>WM :,,K,0,1200,,75,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,700,583,500,437.5,388.9,350,350,350,,,,,,,,,表示する,
N/B7085,B7085:撚糸賃:Z10F<110T>SD100/24(B27):TAC(ES)<220T>BR200/34/2 :<S600>WS :,,K,0,600,,505,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,360,300,257.1,225,200,180,180,180,,,,,,,,,表示する,
N/B7527,B7527:撚糸賃:ｽｰﾊﾟｰZ10F56TSD50/12 B07:TAC110TBR100/40 JCUPS(50):<S1200>WM :,,K,0,1200,,144,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,600,500,428.6,375,333.3,300,300,300,,,,,,,,,表示する,
