コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
J/102144BB,整経賃102144BB,ｾｲｹｲﾁﾝ102144BB,反,0.02,P76/R24,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,10,,L,,,,,,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
J/102633ZX,整経賃102633ZX,ｾｲｹｲﾁﾝ102633ZX,反,0.02,P52/TA48,50M,145,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
J/115157ZA,整経賃115157ZA,ｾｲｹｲﾁﾝ115157ZA,反,0.02,P100,50M,127,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,30,,X,,,,,,,5000,4167,3571,3125,2778,2500,2500,2500,,,,,,,,,表示する,
J/115157ZB,整経賃115157ZB,ｾｲｹｲﾁﾝ115157ZB,反,0.02,P100,50M,127,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,30,,X,,,,,,,5000,4167,3571,3125,2778,2500,2500,2500,,,,,,,,,表示する,
J/115769PL,整経賃115769PL,ｾｲｹｲﾁﾝ115769PL,反,0.02,P100,50M,125,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,10,,L,,,,,,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
J/115859PA,整経賃115859PA,ｾｲｹｲﾁﾝ115859PA,反,0.02,P100,50M,127,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,30,,X,,,,,,,2450,2042,1750,1531,1361,1225,1225,1225,,,,,,,,,表示する,
J/115859XC,整経賃115859XC,ｾｲｹｲﾁﾝ115859XC,反,0.02,P100,50M,97,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,30,,X,,,,,,,2450,2042,1750,1531,1361,1225,1225,1225,,,,,,,,,表示する,
J/123127ZF,整経賃123127ZF,ｾｲｹｲﾁﾝ123127ZF,反,0.02,TA67/P33,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,50,,E,,,,,,,2000,1667,1429,1250,1111,1000,1000,1000,,,,,,,,,表示する,
J/127250JD,整経賃127250JD,ｾｲｹｲﾁﾝ127250JD,反,0.02,TA67/P33,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,50,,E,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
J/127413CX,整経賃127413CX,ｾｲｹｲﾁﾝ127413CX,反,0.02,TA72/P28,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,50,,E,,,,,,,4900,4083,3500,3063,2722,2450,2450,2450,,,,,,,,,表示する,
