コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
N/264KA,撚糸賃:264KA:T600EB<83T>SD75/36 ﾅﾝﾔｴｺPOYｹﾐｶﾙ278TSD/48(M96D9) / ﾄﾞｳｶﾘ ｱﾙﾐﾉﾐ,ﾙ278TSD/48(M96D9) / ﾄﾞｳｶﾘ ｱﾙﾐﾉﾐ,K,0,1700,,334,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,240,200,171.4,150,133.3,120,120,120,,,,,,,,,表示する,
N/270MA,撚糸賃:270MA:ﾅﾝﾔCDF(SDY)84TSD75/36(8C375) ﾅﾝﾔCDPOYF<280T>SD250/48 / ﾄﾞｳｶﾘ,ﾝﾔCDPOYF<280T>SD250/48 / ﾄﾞｳｶﾘ,K,0,1700,,325,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,280,233,200,175,155.6,140,140,140,,,,,,,,,表示する,
N/270NA,撚糸賃:270NA:ﾅﾝﾔCDF(SDY)84TSD75/36(8C379) ﾅﾝﾔCDPOYF<280T>SD250/48 / ﾄﾞｳｶﾘ,ﾝﾔCDPOYF<280T>SD250/48 / ﾄﾞｳｶﾘ,K,0,1700,,325,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,280,233,200,175,155.6,140,140,140,,,,,,,,,表示する,
N/278KA,撚糸賃:278KA:ﾃｨﾌｨｺTF<84T>SD75/24(03F) ﾅﾝﾔｴｺPOYｹﾐｶﾙ278TSD/48(M96D9) / ﾄﾞｳｶﾘ ｱﾙﾐﾉﾐ,POYｹﾐｶﾙ278TSD/48(M96D9) / ﾄﾞｳｶﾘ ｱﾙﾐﾉﾐ,K,0,1700,,335,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,240,200,171.4,150,133.3,120,120,120,,,,,,,,,表示する,
N/293RA,撚糸賃:293RA:ﾅﾝﾔT.POYF<255T>SD230/48 ﾅﾝﾔCDPOYF140TSD/36(MC361) 292/ 84 ﾄﾞｳｶﾘ SA-2,OYF140TSD/36(MC361) 292/ 84 ﾄﾞｳｶﾘ SA-2,K,0,1,,292,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/6,,,,,240,200,171.4,150,133.3,120,120,120,,,,,,,,,表示する,
N/293TA,撚糸賃:293TA:ﾅﾝﾔT.POYF<255T>SD230/48 ﾅﾝﾔCDPOYF140TSD/36(MC369) 292/ 84 ﾄﾞｳｶﾘ SA-2,OYF140TSD/36(MC369) 292/ 84 ﾄﾞｳｶﾘ SA-2,K,0,1,,292,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/6,,,,,240,200,171.4,150,133.3,120,120,120,,,,,,,,,表示する,
N/320GA,撚糸賃:320GA:ﾃ.TF<167T>SD150/48(20F) ﾅﾝﾔT.POY<255T>SD230/48 / ﾄﾞｳｶﾘ,OY<255T>SD230/48 / ﾄﾞｳｶﾘ,K,0,1620,,380,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,240,200,171.4,150,133.3,120,120,120,,,,,,,,,表示する,
N/342BA,撚糸賃:342BA:ｴｱﾛｶﾌﾟｾﾙW<110T> FD 100/ 24 Z (LS),LS),K,0,2850,,103,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/4,,,,,500,417,357.1,312.5,277.8,250,250,250,,,,,,,,,表示する,
N/353MA,撚糸賃:353MA:ﾃｨﾌｨｺTF<110T>SD100/48(20) KB.CDF<84T>SD75/24 / ﾄﾞｳｶﾘMO LS,DF<84T>SD75/24 / ﾄﾞｳｶﾘMO LS,K,0,2440,,179,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/4,,,,,300,250,214.3,187.5,166.7,150,150,150,,,,,,,,,表示する,
N/353VA,撚糸賃:353VA:ﾃｨﾌｨｺTF<110T>SD100/48(20) KB.CDF<84T>SD75/24(LOT54) / ﾄﾞｳｶﾘMO LS,DF<84T>SD75/24(LOT54) / ﾄﾞｳｶﾘMO LS,K,0,2440,,179,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/4,,,,,300,250,214.3,187.5,166.7,150,150,150,,,,,,,,,表示する,
N/371WA,撚糸賃:371WA:PPT.W<165T>BR147/68Z (1T107) / LS, LS,K,0,2550,,160,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/4,,,,,300,250,214.3,187.5,166.7,150,150,150,,,,,,,,,表示する,
N/404AA,撚糸賃:404AA:PR.ﾅﾝﾔｴｺPOY<278T>SD250/48 X ﾅﾝﾔCDF<84T>SD75/36(8C367) 353/ 84 ｾｯﾄ85ﾟC30',ﾔCDF<84T>SD75/36(8C367) 353/ 84 ｾｯﾄ85ﾟC3,K,0,1700,,353,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,440,367,314.3,275,244.4,220,220,220,,,,,,,,,表示する,
N/404BA,撚糸賃:404BA:PR.ﾅﾝﾔｴｺPOY<278T>SD250/48 X ﾅﾝﾔCDF<84T>SD75/36(8C375) 353/ 84 ｾｯﾄ85ﾟC30,ﾔCDF<84T>SD75/36(8C375) 353/ 84 ｾｯﾄ85ﾟC3,K,0,1700,,353,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/430GA,撚糸賃:430GA:PA.ﾃｨﾌｨｺTF<110T>SD100/24(20) X TAC<84T>BR75/20(LP9) 248/ 44 ｾｯﾄ85ﾟC30, TAC<84T>BR75/20(LP9) 248/ 44 ｾｯﾄ85ﾟC30,K,0,2160,,248,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,360,300,257.1,225,200,180,180,180,,,,,,,,,表示する,
N/430HA,撚糸賃:430HA:PA.ﾃｨﾌｨｺTF<110T>SD100/24(20) X TAC(ES)<84T>BR75/20(LP9) 248/ 44 ｾｯﾄ85ﾟC30, TAC(ES)<84T>BR75/20(LP9) 248/ 44 ｾｯﾄ85ﾟ,K,0,2160,,248,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,360,300,257.1,225,200,180,180,180,,,,,,,,,表示する,
N/432EA,撚糸賃:432EA:PA.ﾃｨﾌｨｺTF<110T>SD100/24 X TAC<167T>BR150/40 380/ 64 ST5ｶｲ 85ﾟC,<167T>BR150/40 380/ 64 ST5ｶｲ 85ﾟC,K,0,1970,,381,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,420,350,300,262.5,233.3,210,210,210,,,,,,,,,表示する,
N/432FA,撚糸賃:432FA:PA.ﾃｨﾌｨｺTF<110T>SD100/24(20) X TAC<167T>BR150/40 380/ 64 ST5ｶｲ 85ﾟC, TAC<167T>BR150/40 380/ 64 ST5ｶｲ 85ﾟC,K,0,1970,,381,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,340,283,242.9,212.5,188.9,170,170,170,,,,,,,,,表示する,
N/432GA,撚糸賃:432GA:PA.ﾃｨﾌｨｺTF<110T>SD100/24(20) X TAC(ES)<167T>BR150/40 380/ 64 ST5ｶｲ 85ﾟC, TAC(ES)<167T>BR150/40 380/ 64 ST5ｶｲ 85ﾟ,K,0,1970,,381,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,360,300,257.1,225,200,180,180,180,,,,,,,,,表示する,
N/461BA,撚糸賃:461BA:LPA.ﾄｰﾚTF<84T>SD75/36(215) X TAC(ES)<84T>BR75/20(LP9) 220/ 56 ｾｯﾄ70ﾟC30',AC(ES)<84T>BR75/20(LP9) 220/ 56 ｾｯﾄ70ﾟC3,K,0,2360,,220,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,360,300,257.1,225,200,180,180,180,,,,,,,,,表示する,
N/507JA,撚糸賃:507JA:ﾃｨﾌｨｺTW<110T>SD100/24(20) / Z300WMｻｷﾖﾘ,00WMｻｷﾖﾘ,K,0,2850,,103,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,300,250,214.3,187.5,166.7,150,150,150,,,,,,,,,表示する,
N/507KA,撚糸賃:507KA:ﾃ.TW<110T>ｲﾀｸｻｷﾖﾘ(ｼﾞﾖﾘ) SD 100/ 24 Z300WMｻｷﾖﾘ,/ 24 Z300WMｻｷﾖﾘ,K,0,2850,,103,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,300,250,214.3,187.5,166.7,150,150,150,,,,,,,,,表示する,
N/508AA,撚糸賃:508AA:ﾃｨﾌｨｺTW<56T> SD 50/ 24 Z300WMｻｷﾖﾘ,ｷﾖﾘ,K,0,3950,,52,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,700,583,500,437.5,388.9,350,350,350,,,,,,,,,表示する,
N/552CA,撚糸賃:552CA:ﾃｨﾌｨｺTF<84T>SD75/24(03F) ﾅﾝﾔT.POYF<128T>SD115/36ﾄﾞｳｶﾘ / ｱﾙﾐﾉﾐ,POYF<128T>SD115/36ﾄﾞｳｶﾘ / ｱﾙﾐﾉﾐ,K,0,2170,,196,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,280,233,200,175,155.6,140,140,140,,,,,,,,,表示する,
N/558CA,撚糸賃:558CA:ﾄｰﾚTF<84T>SD75/36(215) ﾅﾝﾔT.POY<255T>SD230/48ﾄﾞｳｶﾘ / ｾｯﾄ70ﾟC30 ｱﾙﾐﾉﾐ,Y<255T>SD230/48ﾄﾞｳｶﾘ / ｾｯﾄ70ﾟC30 ｱﾙﾐﾉﾐ,K,0,1700,,314,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,280,233,200,175,155.6,140,140,140,,,,,,,,,表示する,
N/570AA,撚糸賃:570AA:KB.CDF<84T>SD75/24 ﾅﾝﾔT.POYF128TSD115/36(M8391) / ﾄﾞｳｶﾘ,8TSD115/36(M8391) / ﾄﾞｳｶﾘ,K,0,2170,,193,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/2,,,,,300,250,214.3,187.5,166.7,150,150,150,,,,,,,,,表示する,
N/579AA,撚糸賃:579AA:KB.CDF<84T>SD75/24 ﾅﾝﾔCDPOYF<140T>SD125/36 / ﾄﾞｳｶﾘMOLS,40T>SD125/36 / ﾄﾞｳｶﾘMOLS,K,0,2100,,206,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/4,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/579FA,撚糸賃:579FA:KB.CDF<84T>SD75/24 ﾅﾝﾔCDPOYF140TSD/36(MC361) / ﾄﾞｳｶﾘMOLS,0TSD/36(MC361) / ﾄﾞｳｶﾘMOLS,K,0,2100,,206,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/4,,,,,320,267,228.6,200,177.8,160,160,160,,,,,,,,,表示する,
N/581AA,撚糸賃:581AA:Z10F<56T>SD50/12(B13) ﾅﾝﾔT.POYF<128T>SD115/36 / ﾄﾞｳｶﾘ MOLS,F<128T>SD115/36 / ﾄﾞｳｶﾘ MOLS,K,0,2440,,170,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/4,,,,,440,367,314.3,275,244.4,220,220,220,,,,,,,,,表示する,
N/581BA,撚糸賃:581BA:Z10F<56T>SD50/12(B13) ﾅﾝﾔT.POYF128TSD115/36(M8391) / ﾄﾞｳｶﾘ MOLS,F128TSD115/36(M8391) / ﾄﾞｳｶﾘ MOLS,K,0,2440,,170,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/4,,,,,440,367,314.3,275,244.4,220,220,220,,,,,,,,,表示する,
N/582JA,撚糸賃:582JA:ﾄｰﾚTW167TBR150/48Z(915)ｾｯﾄ/4 ﾅ.CDSDYW84TSD/36Zｿｳｼ8C369/2 / SA-1,.CDSDYW84TSD/36Zｿｳｼ8C369/2 / SA-1,K,0,1,,927,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/5,,,,,240,200,171.4,150,133.3,120,120,120,,,,,,,,,表示する,
N/582KA,撚糸賃:582KA:ﾄｰﾚTW167TBR150/48Z(915)ｾｯﾄ/4 ﾅ.CDSDYW84TSD/36Zｿｳｼ8C375/2 / SA-1,.CDSDYW84TSD/36Zｿｳｼ8C375/2 / SA-1,K,0,1,,927,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/5,,,,,240,200,171.4,150,133.3,120,120,120,,,,,,,,,表示する,
N/683AA,撚糸賃:683AA:TW <330T>SD300/96 3ﾎﾝ Z150 ｻｷｿﾞﾒ(C/#SFBLKｸﾛ) /,ﾞﾒ(C/#SFBLKｸﾛ) /,K,0,1,,900,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/7,,,,,2,2,1.4,1.3,1.1,1,1,1,,,,,,,,,表示する,
N/A0221,撚糸賃:A0221:DTY.CDW<167T>SD150/48 :<Z150>G : :, : :,K,0,150,,150,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,244,203,174.3,152.5,135.6,122,122,122,,,,,,,,,表示する,
N/A0241,撚糸賃:A0241:DTY.CDW<167T>SD150/48 :/2<Z150>WS : :,>WS : :,K,0,150,,300,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,244,203,174.3,152.5,135.6,122,122,122,,,,,,,,,表示する,
N/A0265,撚糸賃:A0265:CDMIXWSD150/72(ｷｮｳｲﾝﾀｰ):<Z600>WS : :,WS : :,K,0,600,,150,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A0341,撚糸賃:A0341:T/CD.MIXW<167T>SD150/72:<Z150>G : :,G : :,K,0,150,,150,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,244,203,174.3,152.5,135.6,122,122,122,,,,,,,,,表示する,
N/A0361,撚糸賃:A0361:T/CD.MIXW<167T>SD150/72:/2<Z150>WS : :,0>WS : :,K,0,150,,300,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,244,203,174.3,152.5,135.6,122,122,122,,,,,,,,,表示する,
N/A0385,撚糸賃:A0385:CDMIXWSD300/96(ｷｮｳｲﾝﾀｰ):CDMIXWSD150/72(ｷｮｳｲﾝﾀｰ) :<Z600>WS :,SD150/72(ｷｮｳｲﾝﾀｰ) :<Z600>WS :,K,0,600,,450,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A0401,撚糸賃:A0401:EWSD150/48 Z100T/M G : : :,,K,0,100,,150,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/GK,,,,,240,200,171.4,150,133.3,120,120,120,,,,,,,,,表示する,
N/A0634,撚糸賃:A0634:CDW(ｼﾞｬｸIL)167TBR150/48:(Q31) Z400 WM : :,Z400 WM : :,K,0,400,,155,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,300,250,214.3,187.5,166.7,150,150,150,,,,,,,,,表示する,
N/A0901,撚糸賃:A0901:TW(DTY)<167T>BB150/36 :(ｻｷｿﾞﾒSFTBLﾀﾝﾌﾞﾙｰ)<Z150>G: :,FTBLﾀﾝﾌﾞﾙｰ)<Z150>G: :,K,0,150,,170,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A0911,撚糸賃:A0911:TW(DTY)<167T>BB150/36 :ｻｷｿﾞﾒSFTGRﾀﾝｸﾞﾘｰﾝ<Z150>G : :,TGRﾀﾝｸﾞﾘｰﾝ<Z150>G : :,K,0,150,,170,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A0921,撚糸賃:A0921:TW(DTY)<167T>BB150/36 :(ｻｷｿﾞﾒSFTSVｼﾙﾊﾞｰ)<Z150>G : :,FTSVｼﾙﾊﾞｰ)<Z150>G : :,K,0,150,,170,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A0931,撚糸賃:A0931:TW(DTY)<167T>BB150/36 :(ｻｷｿﾞﾒSFTDGｸﾞﾚｰ)<Z150>G : :,FTDGｸﾞﾚｰ)<Z150>G : :,K,0,150,,170,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A0968,撚糸賃:A0968:TW(DTY)SD300/96/2S250/3:(ｻｷｿﾞﾒSFBL-2ﾌﾞﾙｰ)<Z150>G : :,SFBL-2ﾌﾞﾙｰ)<Z150>G : :,K,0,150,,2010,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A0988,撚糸賃:A0988:TW(DTY)SD300/96/2S250/3:(ｻｷｿﾞﾒSFGR-2ｸﾞﾘｰﾝ)<Z150>G: :,SFGR-2ｸﾞﾘｰﾝ)<Z150>G: :,K,0,150,,2010,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A1008,撚糸賃:A1008:TW(DTY)SD300/96/2S250/3:(ｻｷｿﾞﾒSFSV-3ｼﾙﾊﾞｰ)<Z150>G: :,SFSV-3ｼﾙﾊﾞｰ)<Z150>G: :,K,0,150,,2010,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A1028,撚糸賃:A1028:TW(DTY)SD300/96/2S250/3:(ｻｷｿﾞﾒSFDG-2Dｸﾞﾚｰ)<Z150>G: :,SFDG-2Dｸﾞﾚｰ)<Z150>G: :,K,0,150,,2010,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/G,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
N/A1161,撚糸賃:A1161:CDWSD150/48(ｺｳｷｮｳﾄﾞ) :/6<Z150>G(120ﾟCX30) : :,G(120ﾟCX30) : :,K,0,150,,900,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/GK,,,,,400,333,285.7,250,222.2,200,200,200,,,,,,,,,表示する,
