コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
D/171163YA,染加工:171163YA,ｿﾒｶｺｳ:171163YA,M,50,R37/TA32/P31,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,50,,E,,,,,反,,1000,833.3,714.3,625,555.6,500,500,500,,,,,,,,,表示する,
D/171174YX,染加工:171174YX,ｿﾒｶｺｳ:171174YX,M,50,TA46/CU28/P26,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,80,,81,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/171202LX,染加工:171202LX,ｿﾒｶｺｳ:171202LX,M,50,TA58/P42,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,50,,E,,,,,反,,500,416.7,357.1,312.5,277.8,250,250,250,,,,,,,,,表示する,
D/171220YX,染加工:171220YX,ｿﾒｶｺｳ:171220YX,M,48,CU89/P11,48M,128,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,80,,81,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/171222YX,染加工:171222YX,ｿﾒｶｺｳ:171222YX,M,48,CU49/R40/P11,48M,128,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/171337YX,染加工:171337YX,ｿﾒｶｺｳ:171337YX,M,50,R80/CU20,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290034ZX,染加工:290034ZX,ｿﾒｶｺｳ:290034ZX,M,50,P94/C6,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290041YX,染加工:290041YX,ｿﾒｶｺｳ:290041YX,M,50,P100,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290045VX,染加工:290045VX,ｿﾒｶｺｳ:290045VX,M,46,AC75/P25,46M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290054YB,染加工:290054YB,ｿﾒｶｺｳ:290054YB,M,50,R51/L30/P19,50M,120,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290128ZX,染加工:290128ZX,ｿﾒｶｺｳ:290128ZX,M,100,P100,100M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290168VX,染加工:290168VX,ｿﾒｶｺｳ:290168VX,M,50,P63/CU37,50M,137,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290169GA,染加工:290169GA,ｿﾒｶｺｳ:290169GA,M,50,P100,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290169GX,染加工:290169GX,ｿﾒｶｺｳ:290169GX,M,50,P100,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
