行,行番,備考,在庫変換データID,変換先フラグ,商品コード,単位,数単位,入数,ケース,商品名/摘要,ロット,個別コード,品質コード,構成数量,規格型番,色,サイズ,数量,単価,金額,生機,反番,枝番,データ,担当,整経,製織,反数,長さ,重量,初反,格付,前処理,出庫日,出庫反数,検査日,パレット,生機ＮＯ,単価,評価下,親ID,日別行
5001,10,,848,1,5/098849JX,6,7,,57.3,生機: 98849JX,,0025 ,A,,TA45/R24/P22/C9,50M,132,1,50,50, 98849JX,25, ,,I,213660B1,I057 ,1,57.3,17.9, ,A,1000,        ,   ,2013/4/30,1390,98849,,下済,848,10
5002,11,,848,1,5/098849JX,6,7,,57.2,生機: 98849JX,,0026 ,A,,TA45/R24/P22/C9,50M,132,1,50,50, 98849JX,26, ,,I,213660B1,I057 ,1,57.2,17.9, ,A,1000,        ,   ,2013/4/30,1390,98849,,下済,848,11
5003,12,,848,1,5/098849JX,6,7,,56.9,生機: 98849JX,,0027 ,A,,TA45/R24/P22/C9,50M,132,1,50,50, 98849JX,27, ,,I,213660B1,I057 ,1,56.9,17.8, ,A,1000,        ,   ,2013/4/30,1390,98849,,下済,848,12
5004,1,,849,1,5/097514YX,6,7,,56.4,生機: 97514YX,,0067 ,A,,TA67/P33,50M,135,1,50,50, 97514YX,67, ,,I,213644A0,I070 ,1,56.4,11.2, ,A,1000,        ,   ,2013/5/1,1254,97514,,下済,849,1
5005,2,,849,1,5/097514YX,6,7,,56.1,生機: 97514YX,,0087 ,A,,TA67/P33,50M,135,1,50,50, 97514YX,87, ,,I,213644B0,I071 ,1,56.1,11.2, ,A,1000,        ,   ,2013/5/1,1254,97514,,下済,849,2
5006,3,,849,1,5/098849JX,6,7,,57.4,生機: 98849JX,,0028 ,A,,TA45/R24/P22/C9,50M,132,1,50,50, 98849JX,28, ,,I,213660B1,I057 ,1,57.4,18, ,A,1000,        ,   ,2013/5/1,1390,98849,,下済,849,3
5007,4,,849,1,5/098849JX,6,7,,57.2,生機: 98849JX,,0029 ,B,,TA45/R24/P22/C9,50M,132,1,50,50, 98849JX,29, ,,I,213660B1,I057 ,1,57.2,17.9, ,B,1000,        ,   ,2013/5/1,1506,98849,,下済,849,4
5008,5,,849,1,5/098849JX,6,7,,57,生機: 98849JX,,0030 ,A,,TA45/R24/P22/C9,50M,132,1,50,50, 98849JX,30, ,,I,213660B1,I057 ,1,57,17.8, ,A,1000,        ,   ,2013/5/1,1506,98849,,下済,849,5
5009,6,,849,1,5/098849JX,6,7,,56.7,生機: 98849JX,,0031 ,A,,TA45/R24/P22/C9,50M,132,1,50,50, 98849JX,31, ,,I,213660B1,I057 ,1,56.7,17.7, ,A,1000,        ,   ,2013/5/1,1390,98849,,下済,849,6
5010,7,,849,1,5/098849JX,6,7,,57.1,生機: 98849JX,,0032 ,A,,TA45/R24/P22/C9,50M,132,1,50,50, 98849JX,32, ,,I,213660B1,I057 ,1,57.1,17.9, ,A,1000,        ,   ,2013/5/1,1390,98849,,下済,849,7
5011,8,,849,1,5/098849JX,6,7,,57,生機: 98849JX,,0033 ,A,,TA45/R24/P22/C9,50M,132,1,50,50, 98849JX,33, ,,I,213660B1,I057 ,1,57,17.8, ,A,1000,        ,   ,2013/5/1,1390,98849,,下済,849,8
5012,1,,850,1,5/097514YX,6,7,,56,生機: 97514YX,,0068 ,A,,TA67/P33,50M,135,1,50,50, 97514YX,68, ,,I,213644A0,I070 ,1,56,11.1, ,A,1000,        ,   ,2013/5/2,1254,97514,,下済,850,1
5013,2,,850,1,5/097514YX,6,7,,56.8,生機: 97514YX,,0069 ,A,,TA67/P33,50M,135,1,50,50, 97514YX,69, ,,I,213644A0,I070 ,1,56.8,11.3, ,A,1000,        ,   ,2013/5/2,1254,97514,,下済,850,2
5014,3,,850,1,5/097514YX,6,7,,56.1,生機: 97514YX,,0088 ,A,,TA67/P33,50M,135,1,50,50, 97514YX,88, ,,I,213644B0,I071 ,1,56.1,11.2, ,A,1000,        ,   ,2013/5/2,1254,97514,,下済,850,3
5015,4,,850,1,5/126687ZB,6,7,,58.9,生機:126687ZB,,0001 ,B,,TA71/P29,50M,140,1,0,0,126687ZB,1, ,,I,213650A0,I030 ,1,58.9,11.1, ,B,1000,        ,   ,2013/5/2,1102,126687,,下済,850,4
5016,5,,850,1,5/126687ZB,6,7,,57.1,生機:126687ZB,,0031 ,B,,TA71/P29,50M,140,1,0,0,126687ZB,31, ,,I,213650B0,I076 ,1,57.1,10.9, ,B,1000,        ,   ,2013/5/2,1102,126687,,下済,850,5
5017,6,,850,1,5/126687ZB,6,7,,58.1,生機:126687ZB,,0032 ,B,,TA71/P29,50M,140,1,0,0,126687ZB,32, ,,I,213650B0,I076 ,1,58.1,11.1, ,B,1000,        ,   ,2013/5/2,1102,126687,,下済,850,6
5018,1,,851,1,5/097514YX,6,7,,55.6,生機: 97514YX,,0070 ,A,,TA67/P33,50M,135,1,50,50, 97514YX,70, ,,I,213644A0,I070 ,1,55.6,11.1, ,A,1000,        ,   ,2013/5/7,1254,97514,,下済,851,1
5019,2,,851,1,5/097514YX,6,7,,56.4,生機: 97514YX,,0089 ,A,,TA67/P33,50M,135,1,50,50, 97514YX,89, ,,I,213644B0,I071 ,1,56.4,11.2, ,A,1000,        ,   ,2013/5/7,1254,97514,,下済,851,2
5020,3,,851,1,5/126687ZB,6,7,,59,生機:126687ZB,,0002 ,B,,TA71/P29,50M,140,1,0,0,126687ZB,2, ,,I,213650A0,I030 ,1,59,11.1, ,B,1000,        ,   ,2013/5/7,1102,126687,,下済,851,3
5021,4,,851,1,5/126687ZB,6,7,,59.6,生機:126687ZB,,0003 ,A,,TA71/P29,50M,140,1,0,0,126687ZB,3, ,,I,213650A0,I030 ,1,59.6,11.2, ,A,1000,        ,   ,2013/5/7,1102,126687,,下済,851,4
5022,1,,852,1,5/098849JX,6,7,,60.6,生機: 98849JX,,0040 ,A,,TA45/R24/P22/C9,50M,132,1,50,50, 98849JX,40, ,,I,213660B1,I057 ,1,60.6,19, ,A,1000,        ,   ,2013/5/8,1390,98849,,下済,852,1
5023,2,,852,1,5/098849JX,6,7,,56.8,生機: 98849JX,,0041 ,A,,TA45/R24/P22/C9,50M,132,1,50,50, 98849JX,41, ,,I,213660B1,I057 ,1,56.8,17.8, ,A,1000,        ,   ,2013/5/8,1390,98849,,下済,852,2
5024,1,,853,1,5/097514YX,6,7,,28,生機: 97514YX,,0072 ,A,,TA67/P33,50M,135,0.5,50,25, 97514YX,72, ,,I,213644A0,I070 ,0.5,28,5.6, ,A,1000,        ,   ,2013/5/9,    ,97514,,下済,853,1
5025,2,,853,1,5/098849JX,6,7,,56.1,生機: 98849JX,,0042 ,A,,TA45/R24/P22/C9,50M,132,1,50,50, 98849JX,42, ,,I,213660B1,I057 ,1,56.1,17.6, ,A,1000,        ,   ,2013/5/9,1390,98849,,下済,853,2
5026,1,,854,1,5/126687ZB,6,7,,58.8,生機:126687ZB,,0040 ,A,,TA71/P29,50M,140,1,0,0,126687ZB,40, ,,I,213650B0,I076 ,1,58.8,11.2, ,A,1000,        ,   ,2013/6/5,1102,126687,,下済,854,1
5027,1,,855,1,5/126687ZB,6,7,,59.1,生機:126687ZB,,0041 ,A,,TA71/P29,50M,140,1,0,0,126687ZB,41, ,,I,213650B0,I076 ,1,59.1,11.3, ,A,1000,        ,   ,2013/6/6,1102,126687,,下済,855,1
5028,1,,856,1,5/098323YB,6,7,,58.5,生機: 98323YB,,0075 ,A,,TA59/P41,50M,130,1,50,50, 98323YB,75, ,,I,223646B0,I009 ,1,58.5,8.8, ,A,1000,        ,   ,2013/6/20,1137,98323,,下済,856,1
5029,1,,857,1,5/097980HX,6,7,,57.7,生機: 97980HX,,0453 ,A,,P82/R18,50M,148,1,50,50, 97980HX,453, ,,I,223866A0,I074 ,1,57.7,14.9, ,A,1000,        ,   ,2013/10/4,1036,97980,,下済,857,1
5030,2,,857,1,5/097980HX,6,7,,58.7,生機: 97980HX,,0454 ,A,,P82/R18,50M,148,1,50,50, 97980HX,454, ,,I,223866A0,I074 ,1,58.7,15.2, ,A,1000,        ,   ,2013/10/4,1036,97980,,下済,857,2
5031,3,,857,1,5/097980HX,6,7,,58.6,生機: 97980HX,,0455 ,A,,P82/R18,50M,148,1,50,50, 97980HX,455, ,,I,223866A0,I074 ,1,58.6,15.2, ,A,1000,        ,   ,2013/10/4,1036,97980,,下済,857,3
5032,1,,858,1,5/097980HX,6,7,,58.5,生機: 97980HX,,0481 ,A,,P82/R18,50M,148,1,50,50, 97980HX,481, ,,I,223866B0,I013 ,1,58.5,15.4, ,A,1000,        ,   ,2013/10/5,1036,97980,,下済,858,1
5033,2,,858,1,5/097980HX,6,7,,58.2,生機: 97980HX,,0482 ,A,,P82/R18,50M,148,1,50,50, 97980HX,482, ,,I,223866B0,I013 ,1,58.2,15.3, ,A,1000,        ,   ,2013/10/5,1036,97980,,下済,858,2
5034,3,,858,1,5/097980HX,6,7,,57.9,生機: 97980HX,,0483 ,A,,P82/R18,50M,148,1,50,50, 97980HX,483, ,,I,223866B0,I013 ,1,57.9,15.2, ,A,1000,        ,   ,2013/10/5,1036,97980,,下済,858,3
5035,1,,859,1,5/097980HX,6,7,,58.1,生機: 97980HX,,0485 ,A,,P82/R18,50M,148,1,50,50, 97980HX,485, ,,I,223866B0,I013 ,1,58.1,15.3, ,A,1000,        ,   ,2013/10/7,1036,97980,,下済,859,1
5036,1,,860,1,5/097980HX,6,7,,58.9,生機: 97980HX,,0462 ,A,,P82/R18,50M,148,1,50,50, 97980HX,462, ,,I,223866A0,I074 ,1,58.9,15.3, ,A,1000,        ,   ,2013/10/8,1036,97980,,下済,860,1
5037,2,,860,1,5/097980HX,6,7,,58.7,生機: 97980HX,,0463 ,A,,P82/R18,50M,148,1,50,50, 97980HX,463, ,,I,223866A0,I074 ,1,58.7,15.2, ,A,1000,        ,   ,2013/10/8,1036,97980,,下済,860,2
5038,3,,860,1,5/097980HX,6,7,,58.6,生機: 97980HX,,0464 ,A,,P82/R18,50M,148,1,50,50, 97980HX,464, ,,I,223866A0,I074 ,1,58.6,15.2, ,A,1000,        ,   ,2013/10/8,1036,97980,,下済,860,3
5039,4,,860,1,5/097980HX,6,7,,58.6,生機: 97980HX,,0487 ,A,,P82/R18,50M,148,1,50,50, 97980HX,487, ,,I,223866B0,I013 ,1,58.6,15.4, ,A,1000,        ,   ,2013/10/8,1036,97980,,下済,860,4
5040,5,,860,1,5/097980HX,6,7,,58.3,生機: 97980HX,,0488 ,A,,P82/R18,50M,148,1,50,50, 97980HX,488, ,,I,223866B0,I013 ,1,58.3,15.3, ,A,1000,        ,   ,2013/10/8,1036,97980,,下済,860,5
5041,6,,860,1,5/097980HX,6,7,,57,生機: 97980HX,,0489 ,A,,P82/R18,50M,148,1,50,50, 97980HX,489, ,,I,223866B0,I013 ,1,57,15, ,A,1000,        ,   ,2013/10/8,1036,97980,,下済,860,6
5042,1,,861,1,5/097980HX,6,7,,58.6,生機: 97980HX,,0465 ,A,,P82/R18,50M,148,1,50,50, 97980HX,465, ,,I,223866A0,I074 ,1,58.6,15.2, ,A,1000,        ,   ,2013/10/9,1036,97980,,下済,861,1
5043,2,,861,1,5/097980HX,6,7,,58.7,生機: 97980HX,,0466 ,A,,P82/R18,50M,148,1,50,50, 97980HX,466, ,,I,223866A0,I074 ,1,58.7,15.2, ,A,1000,        ,   ,2013/10/9,1036,97980,,下済,861,2
5044,3,,861,1,5/097980HX,6,7,,58.4,生機: 97980HX,,0467 ,A,,P82/R18,50M,148,1,50,50, 97980HX,467, ,,I,223866A0,I074 ,1,58.4,15.1, ,A,1000,        ,   ,2013/10/9,1036,97980,,下済,861,3
5045,4,,861,1,5/097980HX,6,7,,58.3,生機: 97980HX,,0490 ,A,,P82/R18,50M,148,1,50,50, 97980HX,490, ,,I,223866B0,I013 ,1,58.3,15.3, ,A,1000,        ,   ,2013/10/9,1036,97980,,下済,861,4
5046,5,,861,1,5/097980HX,6,7,,58.3,生機: 97980HX,,0491 ,A,,P82/R18,50M,148,1,50,50, 97980HX,491, ,,I,223866B0,I013 ,1,58.3,15.3, ,A,1000,        ,   ,2013/10/9,1036,97980,,下済,861,5
5047,6,,861,1,5/097980HX,6,7,,58.1,生機: 97980HX,,0492 ,A,,P82/R18,50M,148,1,50,50, 97980HX,492, ,,I,223866B0,I013 ,1,58.1,15.3, ,A,1000,        ,   ,2013/10/9,1036,97980,,下済,861,6
5048,1,,862,1,5/097980HX,6,7,,58.4,生機: 97980HX,,0493 ,A,,P82/R18,50M,148,1,50,50, 97980HX,493, ,,I,223866B0,I013 ,1,58.4,15.4, ,A,1000,        ,   ,2013/10/10,1185,97980,,下済,862,1
5049,2,,862,1,5/097980HX,6,7,,58.4,生機: 97980HX,,0494 ,A,,P82/R18,50M,148,1,50,50, 97980HX,494, ,,I,223866B0,I013 ,1,58.4,15.4, ,A,1000,        ,   ,2013/10/10,1185,97980,,下済,862,2
5050,3,,862,1,5/097980HX,6,7,,58.2,生機: 97980HX,,0495 ,A,,P82/R18,50M,148,1,50,50, 97980HX,495, ,,I,223866B0,I013 ,1,58.2,15.3, ,A,1000,        ,   ,2013/10/10,1185,97980,,下済,862,3
5051,1,,863,1,5/097980HX,6,7,,58.9,生機: 97980HX,,0468 ,A,,P82/R18,50M,148,1,50,50, 97980HX,468, ,,I,223866A0,I074 ,1,58.9,15.3, ,A,1000,        ,   ,2013/10/11,1185,97980,,下済,863,1
5052,2,,863,1,5/097980HX,6,7,,58.7,生機: 97980HX,,0469 ,A,,P82/R18,50M,148,1,50,50, 97980HX,469, ,,I,223866A0,I074 ,1,58.7,15.2, ,A,1000,        ,   ,2013/10/11,1185,97980,,下済,863,2
5053,3,,863,1,5/097980HX,6,7,,58.7,生機: 97980HX,,0470 ,A,,P82/R18,50M,148,1,50,50, 97980HX,470, ,,I,223866A0,I074 ,1,58.7,15.2, ,A,1000,        ,   ,2013/10/11,1185,97980,,下済,863,3
5054,4,,863,1,5/097980HX,6,7,,58.6,生機: 97980HX,,0471 ,A,,P82/R18,50M,148,1,50,50, 97980HX,471, ,,I,223866A0,I074 ,1,58.6,15.2, ,A,1000,        ,   ,2013/10/11,1185,97980,,下済,863,4
5055,5,,863,1,5/097980HX,6,7,,58.6,生機: 97980HX,,0472 ,A,,P82/R18,50M,148,1,50,50, 97980HX,472, ,,I,223866A0,I074 ,1,58.6,15.2, ,A,1000,        ,   ,2013/10/11,1185,97980,,下済,863,5
5056,6,,863,1,5/097980HX,6,7,,29.2,生機: 97980HX,,0473 ,A,,P82/R18,50M,148,0.5,50,25, 97980HX,473, ,,I,223866A0,I074 ,0.5,29.2,7.6, ,A,1000,        ,   ,2013/10/11,1036,97980,,下済,863,6
5057,7,,863,1,5/097980HX,6,7,,58.6,生機: 97980HX,,0496 ,A,,P82/R18,50M,148,1,50,50, 97980HX,496, ,,I,223866B0,I013 ,1,58.6,15.4, ,A,1000,        ,   ,2013/10/11,1185,97980,,下済,863,7
5058,8,,863,1,5/097980HX,6,7,,58.5,生機: 97980HX,,0497 ,A,,P82/R18,50M,148,1,50,50, 97980HX,497, ,,I,223866B0,I013 ,1,58.5,15.4, ,A,1000,        ,   ,2013/10/11,1185,97980,,下済,863,8
5059,9,,863,1,5/097980HX,6,7,,58.3,生機: 97980HX,,0498 ,A,,P82/R18,50M,148,1,50,50, 97980HX,498, ,,I,223866B0,I013 ,1,58.3,15.3, ,A,1000,        ,   ,2013/10/11,1185,97980,,下済,863,9
5060,1,,864,1,5/097980HX,6,7,,58.6,生機: 97980HX,,0474 ,A,,P82/R18,50M,148,1,50,50, 97980HX,474, ,,I,223866A0,I074 ,1,58.6,15.2, ,A,1000,        ,   ,2013/10/12,1185,97980,,下済,864,1
5061,2,,864,1,5/097980HX,6,7,,58.6,生機: 97980HX,,0475 ,A,,P82/R18,50M,148,1,50,50, 97980HX,475, ,,I,223866A0,I074 ,1,58.6,15.2, ,A,1000,        ,   ,2013/10/12,1185,97980,,下済,864,2
5062,3,,864,1,5/097980HX,6,7,,58.6,生機: 97980HX,,0476 ,A,,P82/R18,50M,148,1,50,50, 97980HX,476, ,,I,223866A0,I074 ,1,58.6,15.2, ,A,1000,        ,   ,2013/10/12,1185,97980,,下済,864,3
5063,4,,864,1,5/097980HX,6,7,,57.6,生機: 97980HX,,0499 ,A,,P82/R18,50M,148,1,50,50, 97980HX,499, ,,I,223866B0,I013 ,1,57.6,15.1, ,A,1000,        ,   ,2013/10/12,1185,97980,,下済,864,4
5064,5,,864,1,5/097980HX,6,7,,58.4,生機: 97980HX,,0500 ,A,,P82/R18,50M,148,1,50,50, 97980HX,500, ,,I,223866B0,I013 ,1,58.4,15.4, ,A,1000,        ,   ,2013/10/12,1185,97980,,下済,864,5
5065,6,,864,1,5/097980HX,6,7,,58.2,生機: 97980HX,,0501 ,A,,P82/R18,50M,148,1,50,50, 97980HX,501, ,,I,223866B0,I013 ,1,58.2,15.3, ,A,1000,        ,   ,2013/10/12,1185,97980,,下済,864,6
5066,1,,865,1,5/097980HX,6,7,,58.5,生機: 97980HX,,0502 ,A,,P82/R18,50M,148,1,50,50, 97980HX,502, ,,I,223866B0,I013 ,1,58.5,15.4, ,A,1000,        ,   ,2013/10/15,1185,97980,,下済,865,1
5067,2,,865,1,5/097980HX,6,7,,58.3,生機: 97980HX,,0503 ,A,,P82/R18,50M,148,1,50,50, 97980HX,503, ,,I,223866B0,I013 ,1,58.3,15.3, ,A,1000,        ,   ,2013/10/15,1185,97980,,下済,865,2
5068,1,,866,1,5/097961LB,6,7,,57.6,生機: 97961LB,,0058 ,B,,P69/R26/N5,50M,148,1,50,50, 97961LB,58, ,,I,213735B0,I038 ,1,57.6,18.4, ,B,1000,        ,   ,2013/10/18,1638,97961,,下済,866,1
5069,1,,867,1,5/097961LB,6,7,,57.3,生機: 97961LB,,0059 ,B,,P69/R26/N5,50M,148,1,50,50, 97961LB,59, ,,I,213735B0,I038 ,1,57.3,18.3, ,B,1000,        ,   ,2013/10/21,1638,97961,,下済,867,1
5070,2,,867,1,5/097961LB,6,7,,57.2,生機: 97961LB,,0060 ,B,,P69/R26/N5,50M,148,1,50,50, 97961LB,60, ,,I,213735B0,I038 ,1,57.2,18.2, ,B,1000,        ,   ,2013/10/21,1638,97961,,下済,867,2
5071,1,,868,1,5/159382YA,6,7,,42.1,生機:159382YA,,0029 ,A,,C65/P35,50M,135,1,50,50,159382YA,29, ,,I,214183A0,I037 ,1,42.1,10.4, ,A,1000,        ,   ,2014/4/18,1263,159382,,下済,868,1
5072,1,,869,1,5/159382YA,6,7,,57,生機:159382YA,,0030 ,A,,C65/P35,50M,135,1,50,50,159382YA,30, ,,I,214183A0,I037 ,1,57,14.1, ,A,1000,        ,   ,2014/4/22,1263,159382,,下済,869,1
5073,2,,869,1,5/159382YA,6,7,,57,生機:159382YA,,0031 ,A,,C65/P35,50M,135,1,50,50,159382YA,31, ,,I,214183A0,I037 ,1,57,14.1, ,A,1000,        ,   ,2014/4/22,1263,159382,,下済,869,2
5074,3,,869,1,5/159382YA,6,7,,56.5,生機:159382YA,,0032 ,A,,C65/P35,50M,135,1,50,50,159382YA,32, ,,I,214183A0,I037 ,1,56.5,14, ,A,1000,        ,   ,2014/4/22,1263,159382,,下済,869,3
5075,1,,870,1,5/159382YA,6,7,,56.7,生機:159382YA,,0033 ,A,,C65/P35,50M,135,1,50,50,159382YA,33, ,,I,214183A0,I037 ,1,56.7,14.1, ,A,1000,        ,   ,2014/4/24,1263,159382,,下済,870,1
5076,2,,870,1,5/159382YA,6,7,,57,生機:159382YA,,0034 ,A,,C65/P35,50M,135,1,50,50,159382YA,34, ,,I,214183A0,I037 ,1,57,14.1, ,A,1000,        ,   ,2014/4/24,1263,159382,,下済,870,2
5077,3,,870,1,5/159382YA,6,7,,56.9,生機:159382YA,,0035 ,A,,C65/P35,50M,135,1,50,50,159382YA,35, ,,I,214183A0,I037 ,1,56.9,14.1, ,A,1000,        ,   ,2014/4/24,1263,159382,,下済,870,3
5078,1,,871,1,5/099020YX,6,7,,61.3,生機: 99020YX,,5001 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5001, ,,I,214256A0,I048 ,1,61.3,16.9, ,A,1000,        ,   ,2014/5/9,1398,99020,,下済,871,1
5079,2,,871,1,5/099020YX,6,7,,59,生機: 99020YX,,5016 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5016, ,,I,214256B0,I006 ,1,59,16.3, ,A,1000,        ,   ,2014/5/9,1398,99020,,下済,871,2
5080,1,,872,1,5/099020YX,6,7,,60.7,生機: 99020YX,,5017 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5017, ,,I,214256B0,I006 ,1,60.7,16.8, ,A,1000,        ,   ,2014/5/10,1398,99020,,下済,872,1
5081,1,,873,1,5/099020YX,6,7,,60.5,生機: 99020YX,,5002 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5002, ,,I,214256A0,I048 ,1,60.5,16.7, ,A,1000,        ,   ,2014/5/12,1398,99020,,下済,873,1
5082,2,,873,1,5/099020YX,6,7,,61.2,生機: 99020YX,,5003 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5003, ,,I,214256A0,I048 ,1,61.2,16.9, ,A,1000,        ,   ,2014/5/12,1398,99020,,下済,873,2
5083,3,,873,1,5/099020YX,6,7,,61.4,生機: 99020YX,,5004 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5004, ,,I,214256A0,I048 ,1,61.4,16.9, ,A,1000,        ,   ,2014/5/12,1398,99020,,下済,873,3
5084,4,,873,1,5/099020YX,6,7,,61.2,生機: 99020YX,,5018 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5018, ,,I,214256B0,I006 ,1,61.2,16.9, ,A,1000,        ,   ,2014/5/12,1398,99020,,下済,873,4
5085,5,,873,1,5/099020YX,6,7,,60.7,生機: 99020YX,,5019 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5019, ,,I,214256B0,I006 ,1,60.7,16.8, ,A,1000,        ,   ,2014/5/12,1398,99020,,下済,873,5
5086,1,,874,1,5/099020YX,6,7,,61.3,生機: 99020YX,,5020 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5020, ,,I,214256B0,I006 ,1,61.3,16.9, ,A,1000,        ,   ,2014/5/13,1398,99020,,下済,874,1
5087,1,,875,1,5/099020YX,6,7,,61.1,生機: 99020YX,,5005 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5005, ,,I,214256A0,I048 ,1,61.1,16.9, ,A,1000,        ,   ,2014/5/14,1398,99020,,下済,875,1
5088,2,,875,1,5/099020YX,6,7,,61.1,生機: 99020YX,,5006 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5006, ,,I,214256A0,I048 ,1,61.1,16.9, ,A,1000,        ,   ,2014/5/14,1398,99020,,下済,875,2
5089,3,,875,1,5/099020YX,6,7,,61.1,生機: 99020YX,,5007 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5007, ,,I,214256A0,I048 ,1,61.1,16.9, ,A,1000,        ,   ,2014/5/14,1398,99020,,下済,875,3
5090,1,,876,1,5/099020YX,6,7,,60.9,生機: 99020YX,,5021 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5021, ,,I,214256B0,I006 ,1,60.9,16.8, ,A,1000,        ,   ,2014/5/15,1398,99020,,下済,876,1
5091,2,,876,1,5/099020YX,6,7,,61.1,生機: 99020YX,,5022 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5022, ,,I,214256B0,I006 ,1,61.1,16.9, ,A,1000,        ,   ,2014/5/15,1398,99020,,下済,876,2
5092,3,,876,1,5/099020YX,6,7,,61.2,生機: 99020YX,,5023 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5023, ,,I,214256B0,I006 ,1,61.2,16.9, ,A,1000,        ,   ,2014/5/15,1398,99020,,下済,876,3
5093,1,,877,1,5/099020YX,6,7,,61.2,生機: 99020YX,,5008 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5008, ,,I,214256A0,I048 ,1,61.2,16.9, ,A,1000,        ,   ,2014/5/16,1398,99020,,下済,877,1
5094,2,,877,1,5/099020YX,6,7,,61.1,生機: 99020YX,,5009 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5009, ,,I,214256A0,I048 ,1,61.1,16.9, ,A,1000,        ,   ,2014/5/16,1398,99020,,下済,877,2
5095,3,,877,1,5/099020YX,6,7,,61,生機: 99020YX,,5010 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5010, ,,I,214256A0,I048 ,1,61,16.8, ,A,1000,        ,   ,2014/5/16,1398,99020,,下済,877,3
5096,4,,877,1,5/099020YX,6,7,,60.8,生機: 99020YX,,5024 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5024, ,,I,214256B0,I006 ,1,60.8,16.8, ,A,1000,        ,   ,2014/5/16,1398,99020,,下済,877,4
5097,5,,877,1,5/099020YX,6,7,,60.7,生機: 99020YX,,5025 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5025, ,,I,214256B0,I006 ,1,60.7,16.8, ,A,1000,        ,   ,2014/5/16,1398,99020,,下済,877,5
5098,1,,878,1,5/099020YX,6,7,,49.1,生機: 99020YX,,5011 ,B,,R69/P31,50M,138,1,50,50, 99020YX,5011, ,,I,214256A0,I048 ,1,49.1,13.6, ,B,1000,        ,   ,2014/5/19,1398,99020,,下済,878,1
5099,2,,878,1,5/099020YX,6,7,,49,生機: 99020YX,,5026 ,B,,R69/P31,50M,138,1,50,50, 99020YX,5026, ,,I,214256B0,I006 ,1,49,13.5, ,B,1000,        ,   ,2014/5/19,1398,99020,,下済,878,2
5100,1,,879,1,5/099020YX,6,7,,61,生機: 99020YX,,5013 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5013, ,,I,214256A0,I048 ,1,61,16.8, ,A,1000,        ,   ,2014/5/21,1398,99020,,下済,879,1
5101,2,,879,1,5/099020YX,6,7,,61.2,生機: 99020YX,,5014 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5014, ,,I,214256A0,I048 ,1,61.2,16.9, ,A,1000,        ,   ,2014/5/21,1398,99020,,下済,879,2
5102,3,,879,1,5/099020YX,6,7,,61,生機: 99020YX,,5015 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5015, ,,I,214256A0,I048 ,1,61,16.8, ,A,1000,        ,   ,2014/5/21,1398,99020,,下済,879,3
5103,4,,879,1,5/099020YX,6,7,,60.5,生機: 99020YX,,5028 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5028, ,,I,214256B0,I006 ,1,60.5,16.7, ,A,1000,        ,   ,2014/5/21,1398,99020,,下済,879,4
5104,5,,879,1,5/099020YX,6,7,,61,生機: 99020YX,,5029 ,A,,R69/P31,50M,138,1,50,50, 99020YX,5029, ,,I,214256B0,I006 ,1,61,16.8, ,A,1000,        ,   ,2014/5/21,1398,99020,,下済,879,5
5105,6,,879,1,5/099020YX,6,7,,61.2,生機: 99020YX,,5030 ,B,,R69/P31,50M,138,1,50,50, 99020YX,5030, ,,I,214256B0,I006 ,1,61.2,16.9, ,B,1000,        ,   ,2014/5/21,1398,99020,,下済,879,6
5106,1,,880,1,5/098355BX,6,7,,58.2,生機: 98355BX,,5002 ,A,,P64/R36,50M,148,1,50,50, 98355BX,5002, ,,I,224278A0,I019 ,1,58.2,17.1, ,A,1000,        ,   ,2014/6/12,1269,98355,,下済,880,1
5107,2,,880,1,5/098355BX,6,7,,58.8,生機: 98355BX,,5003 ,A,,P64/R36,50M,148,1,50,50, 98355BX,5003, ,,I,224278A0,I019 ,1,58.8,17.2, ,A,1000,        ,   ,2014/6/12,1269,98355,,下済,880,2
