行,行番,備考,在庫変換データID,変換先フラグ,商品コード,単位,数単位,入数,ケース,商品名/摘要,ロット,個別コード,品質コード,構成数量,規格型番,色,サイズ,数量,単価,金額,生機,反番,枝番,データ,担当,整経,製織,反数,長さ,重量,初反,格付,前処理,出庫日,出庫反数,検査日,パレット,生機ＮＯ,単価,評価下,親ID,日別行
6241,3,,1251,1,5/116089XF,6,7,,36,生機:116089XF,,6009 ,A,,P100,30M,148,1,20297,20297,116089XF,6009, ,,X,215796A1,I014 ,1,36,23.5, ,A,1000,        ,   ,2016/12/26,1483,116089,,正常,1251,3
6242,4,,1251,1,5/116089XF,6,7,,35.8,生機:116089XF,,6010 ,A,,P100,30M,148,1,20297,20297,116089XF,6010, ,,X,215796A1,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2016/12/26,1483,116089,,正常,1251,4
6243,1,,1252,1,5/116089XF,6,7,,35.9,生機:116089XF,,6011 ,A,,P100,30M,148,1,20297,20297,116089XF,6011, ,,X,215796A1,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2016/12/27,1483,116089,,正常,1252,1
6244,2,,1252,1,5/116089XF,6,7,,35.8,生機:116089XF,,6012 ,A,,P100,30M,148,1,20297,20297,116089XF,6012, ,,X,215796A1,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2016/12/27,1483,116089,,正常,1252,2
6245,3,,1252,1,5/116089XF,6,7,,35.9,生機:116089XF,,6013 ,A,,P100,30M,148,1,20297,20297,116089XF,6013, ,,X,215796A1,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2016/12/27,1483,116089,,正常,1252,3
6246,4,,1252,1,5/116089XF,6,7,,35.7,生機:116089XF,,6015 ,A,,P100,30M,148,1,20297,20297,116089XF,6015, ,,X,215796A1,I014 ,1,35.7,23.3, ,A,1000,        ,   ,2016/12/27,1483,116089,,正常,1252,4
6247,5,,1252,1,5/116089XF,6,7,,35.6,生機:116089XF,,6016 ,A,,P100,30M,148,1,20297,20297,116089XF,6016, ,,X,215796A1,I014 ,1,35.6,23.3, ,A,1000,        ,   ,2016/12/27,1483,116089,,正常,1252,5
6248,1,,1253,1,5/115769PK,6,7,,39.3,生機:115769PK,,6091 ,B,,P100,50M,125,1,23050,23050,115769PK,6091, ,,X,215725B0,I072 ,1,39.3,13, ,B,1000,        ,   ,2016/12/28,1813,115769,,正常,1253,1
6249,1,,1254,1,5/115769PK,6,7,,56.2,生機:115769PK,,6092 ,A,,P100,50M,125,1,23050,23050,115769PK,6092, ,,X,215725B0,I072 ,1,56.2,18.6, ,A,1000,        ,   ,2017/1/5,1260,115769,,正常,1254,1
6250,2,,1254,1,5/115769PK,6,7,,56.7,生機:115769PK,,6093 ,A,,P100,50M,125,1,23050,23050,115769PK,6093, ,,X,215725B0,I072 ,1,56.7,18.8, ,A,1000,        ,   ,2017/1/5,1260,115769,,正常,1254,2
6251,1,,1255,1,5/115769PK,6,7,,57,生機:115769PK,,6066 ,A,,P100,50M,125,1,23050,23050,115769PK,6066, ,,X,215725A0,I009 ,1,57,18.9, ,A,1000,        ,   ,2017/1/6,1260,115769,,正常,1255,1
6252,2,,1255,1,5/115769PK,6,7,,56.9,生機:115769PK,,6067 ,A,,P100,50M,125,1,23050,23050,115769PK,6067, ,,X,215725A0,I009 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/6,1260,115769,,正常,1255,2
6253,3,,1255,1,5/115769PK,6,7,,56.6,生機:115769PK,,6094 ,A,,P100,50M,125,1,23050,23050,115769PK,6094, ,,X,215725B0,I072 ,1,56.6,18.7, ,A,1000,        ,   ,2017/1/6,1260,115769,,正常,1255,3
6254,4,,1255,1,5/115769PK,6,7,,56.6,生機:115769PK,,6095 ,A,,P100,50M,125,1,23050,23050,115769PK,6095, ,,X,215725B0,I072 ,1,56.6,18.7, ,A,1000,        ,   ,2017/1/6,1260,115769,,正常,1255,4
6255,1,,1256,1,5/115769PK,6,7,,56.9,生機:115769PK,,6068 ,A,,P100,50M,125,1,23050,23050,115769PK,6068, ,,X,215725A0,I009 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/7,1260,115769,,正常,1256,1
6256,2,,1256,1,5/115769PK,6,7,,57.1,生機:115769PK,,6069 ,A,,P100,50M,125,1,23050,23050,115769PK,6069, ,,X,215725A0,I009 ,1,57.1,18.9, ,A,1000,        ,   ,2017/1/7,1260,115769,,正常,1256,2
6257,3,,1256,1,5/115769PK,6,7,,56.8,生機:115769PK,,6096 ,A,,P100,50M,125,1,23050,23050,115769PK,6096, ,,X,215725B0,I072 ,1,56.8,18.8, ,A,1000,        ,   ,2017/1/7,1260,115769,,正常,1256,3
6258,4,,1256,1,5/115769PK,6,7,,56.7,生機:115769PK,,6097 ,A,,P100,50M,125,1,23050,23050,115769PK,6097, ,,X,215725B0,I072 ,1,56.7,18.8, ,A,1000,        ,   ,2017/1/7,1260,115769,,正常,1256,4
6259,1,,1257,1,5/115769PK,6,7,,56.9,生機:115769PK,,6070 ,A,,P100,50M,125,1,23050,23050,115769PK,6070, ,,X,215725A0,I009 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/9,1260,115769,,正常,1257,1
6260,2,,1257,1,5/115769PK,6,7,,57,生機:115769PK,,6071 ,A,,P100,50M,125,1,23050,23050,115769PK,6071, ,,X,215725A0,I009 ,1,57,18.9, ,A,1000,        ,   ,2017/1/9,1260,115769,,正常,1257,2
6261,3,,1257,1,5/115769PK,6,7,,57.1,生機:115769PK,,6072 ,A,,P100,50M,125,1,23050,23050,115769PK,6072, ,,X,215725A0,I009 ,1,57.1,18.9, ,A,1000,        ,   ,2017/1/9,1260,115769,,正常,1257,3
6262,4,,1257,1,5/115769PK,6,7,,56.9,生機:115769PK,,6073 ,A,,P100,50M,125,1,23050,23050,115769PK,6073, ,,X,215725A0,I009 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/9,1260,115769,,正常,1257,4
6263,5,,1257,1,5/115769PK,6,7,,56.8,生機:115769PK,,6098 ,A,,P100,50M,125,1,23050,23050,115769PK,6098, ,,X,215725B0,I072 ,1,56.8,18.8, ,A,1000,        ,   ,2017/1/9,1260,115769,,正常,1257,5
6264,6,,1257,1,5/115769PK,6,7,,56.6,生機:115769PK,,6099 ,A,,P100,50M,125,1,23050,23050,115769PK,6099, ,,X,215725B0,I072 ,1,56.6,18.7, ,A,1000,        ,   ,2017/1/9,1260,115769,,正常,1257,6
6265,7,,1257,1,5/115769PK,6,7,,56.7,生機:115769PK,,6100 ,A,,P100,50M,125,1,23050,23050,115769PK,6100, ,,X,215725B0,I072 ,1,56.7,18.8, ,A,1000,        ,   ,2017/1/9,1260,115769,,正常,1257,7
6266,8,,1257,1,5/115769PK,6,7,,56.4,生機:115769PK,,6101 ,A,,P100,50M,125,1,23050,23050,115769PK,6101, ,,X,215725B0,I072 ,1,56.4,18.7, ,A,1000,        ,   ,2017/1/9,1260,115769,,正常,1257,8
6267,9,,1257,1,5/116089XF,6,7,,35.8,生機:116089XF,,6034 ,A,,P100,30M,148,1,20297,20297,116089XF,6034, ,,X,215796A1,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/9,1650,116089,,正常,1257,9
6268,10,,1257,1,5/116089XF,6,7,,36,生機:116089XF,,6035 ,A,,P100,30M,148,1,20297,20297,116089XF,6035, ,,X,215796A1,I014 ,1,36,23.5, ,A,1000,        ,   ,2017/1/9,1650,116089,,正常,1257,10
6269,11,,1257,1,5/116089XF,6,7,,35.8,生機:116089XF,,6036 ,A,,P100,30M,148,1,20297,20297,116089XF,6036, ,,X,215796A1,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/9,1650,116089,,正常,1257,11
6270,12,,1257,1,5/116089XF,6,7,,35.2,生機:116089XF,,6037 ,A,,P100,30M,148,1,20297,20297,116089XF,6037, ,,X,215796A1,I014 ,1,35.2,23, ,A,1000,        ,   ,2017/1/9,1650,116089,,正常,1257,12
6271,13,,1257,1,5/116089XF,6,7,,35.8,生機:116089XF,,6038 ,A,,P100,30M,148,1,20297,20297,116089XF,6038, ,,X,215796A1,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/9,1650,116089,,正常,1257,13
6272,1,,1258,1,5/115769PK,6,7,,57.1,生機:115769PK,,6074 ,A,,P100,50M,125,1,23050,23050,115769PK,6074, ,,X,215725A0,I009 ,1,57.1,18.9, ,A,1000,        ,   ,2017/1/10,1260,115769,,正常,1258,1
6273,2,,1258,1,5/115769PK,6,7,,56.8,生機:115769PK,,6075 ,A,,P100,50M,125,1,23050,23050,115769PK,6075, ,,X,215725A0,I009 ,1,56.8,18.8, ,A,1000,        ,   ,2017/1/10,1260,115769,,正常,1258,2
6274,3,,1258,1,5/115769PK,6,7,,56.4,生機:115769PK,,6102 ,A,,P100,50M,125,1,23050,23050,115769PK,6102, ,,X,215725B0,I072 ,1,56.4,18.7, ,A,1000,        ,   ,2017/1/10,1260,115769,,正常,1258,3
6275,4,,1258,1,5/115769PK,6,7,,56.7,生機:115769PK,,6103 ,A,,P100,50M,125,1,23050,23050,115769PK,6103, ,,X,215725B0,I072 ,1,56.7,18.8, ,A,1000,        ,   ,2017/1/10,1260,115769,,正常,1258,4
6276,5,,1258,1,5/116089XF,6,7,,35.8,生機:116089XF,,6039 ,A,,P100,30M,148,1,20297,20297,116089XF,6039, ,,X,215796A1,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/10,1650,116089,,正常,1258,5
6277,6,,1258,1,5/116089XF,6,7,,36,生機:116089XF,,6040 ,A,,P100,30M,148,1,20297,20297,116089XF,6040, ,,X,215796A1,I014 ,1,36,23.5, ,A,1000,        ,   ,2017/1/10,1650,116089,,正常,1258,6
6278,7,,1258,1,5/116089XF,6,7,,35.6,生機:116089XF,,6041 ,A,,P100,30M,148,1,20297,20297,116089XF,6041, ,,X,215796A1,I014 ,1,35.6,23.3, ,A,1000,        ,   ,2017/1/10,1650,116089,,正常,1258,7
6279,8,,1258,1,5/116089XF,6,7,,35.8,生機:116089XF,,6042 ,A,,P100,30M,148,1,20297,20297,116089XF,6042, ,,X,215796A1,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/10,1650,116089,,正常,1258,8
6280,1,,1259,1,5/115769PK,6,7,,57,生機:115769PK,,6076 ,A,,P100,50M,125,1,23050,23050,115769PK,6076, ,,X,215725A0,I009 ,1,57,18.9, ,A,1000,        ,   ,2017/1/11,1804,115769,,正常,1259,1
6281,2,,1259,1,5/115769PK,6,7,,57,生機:115769PK,,6077 ,A,,P100,50M,125,1,23050,23050,115769PK,6077, ,,X,215725A0,I009 ,1,57,18.9, ,A,1000,        ,   ,2017/1/11,1804,115769,,正常,1259,2
6282,3,,1259,1,5/115769PK,6,7,,56.8,生機:115769PK,,6104 ,A,,P100,50M,125,1,23050,23050,115769PK,6104, ,,X,215725B0,I072 ,1,56.8,18.8, ,A,1000,        ,   ,2017/1/11,1260,115769,,正常,1259,3
6283,4,,1259,1,5/115769PK,6,7,,56.8,生機:115769PK,,6105 ,A,,P100,50M,125,1,23050,23050,115769PK,6105, ,,X,215725B0,I072 ,1,56.8,18.8, ,A,1000,        ,   ,2017/1/11,1804,115769,,正常,1259,4
6284,5,,1259,1,5/116089XF,6,7,,35.9,生機:116089XF,,6043 ,A,,P100,30M,148,1,20297,20297,116089XF,6043, ,,X,215796A1,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/11,1650,116089,,正常,1259,5
6285,6,,1259,1,5/116089XF,6,7,,35.7,生機:116089XF,,6044 ,A,,P100,30M,148,1,20297,20297,116089XF,6044, ,,X,215796A1,I014 ,1,35.7,23.3, ,A,1000,        ,   ,2017/1/11,1650,116089,,正常,1259,6
6286,7,,1259,1,5/116089XF,6,7,,35.9,生機:116089XF,,6045 ,A,,P100,30M,148,1,20297,20297,116089XF,6045, ,,X,215796A1,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/11,1650,116089,,正常,1259,7
6287,8,,1259,1,5/116089XF,6,7,,35.5,生機:116089XF,,6046 ,A,,P100,30M,148,1,20297,20297,116089XF,6046, ,,X,215796A1,I014 ,1,35.5,23.2, ,A,1000,        ,   ,2017/1/11,1650,116089,,正常,1259,8
6288,1,,1260,1,5/115769PK,6,7,,56.9,生機:115769PK,,6078 ,A,,P100,50M,125,1,23050,23050,115769PK,6078, ,,X,215725A0,I009 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/12,1804,115769,,正常,1260,1
6289,2,,1260,1,5/115769PK,6,7,,57,生機:115769PK,,6079 ,A,,P100,50M,125,1,23050,23050,115769PK,6079, ,,X,215725A0,I009 ,1,57,18.9, ,A,1000,        ,   ,2017/1/12,1804,115769,,正常,1260,2
6290,3,,1260,1,5/115769PK,6,7,,57,生機:115769PK,,6080 ,A,,P100,50M,125,1,23050,23050,115769PK,6080, ,,X,215725A0,I009 ,1,57,18.9, ,A,1000,        ,   ,2017/1/12,1804,115769,,正常,1260,3
6291,4,,1260,1,5/115769PK,6,7,,56.7,生機:115769PK,,6081 ,A,,P100,50M,125,1,23050,23050,115769PK,6081, ,,X,215725A0,I009 ,1,56.7,18.8, ,A,1000,        ,   ,2017/1/12,1804,115769,,正常,1260,4
6292,5,,1260,1,5/115769PK,6,7,,56.9,生機:115769PK,,6106 ,A,,P100,50M,125,1,23050,23050,115769PK,6106, ,,X,215725B0,I072 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/12,1804,115769,,正常,1260,5
6293,6,,1260,1,5/115769PK,6,7,,56.8,生機:115769PK,,6107 ,A,,P100,50M,125,1,23050,23050,115769PK,6107, ,,X,215725B0,I072 ,1,56.8,18.8, ,A,1000,        ,   ,2017/1/12,1804,115769,,正常,1260,6
6294,7,,1260,1,5/115769PK,6,7,,57,生機:115769PK,,6108 ,A,,P100,50M,125,1,23050,23050,115769PK,6108, ,,X,215725B0,I072 ,1,57,18.9, ,A,1000,        ,   ,2017/1/12,1804,115769,,正常,1260,7
6295,8,,1260,1,5/115769PK,6,7,,56.8,生機:115769PK,,6109 ,A,,P100,50M,125,1,23050,23050,115769PK,6109, ,,X,215725B0,I072 ,1,56.8,18.8, ,A,1000,        ,   ,2017/1/12,1804,115769,,正常,1260,8
6296,9,,1260,1,5/116089XF,6,7,,35.5,生機:116089XF,,6047 ,A,,P100,30M,148,1,20297,20297,116089XF,6047, ,,X,215796A1,I014 ,1,35.5,23.2, ,A,1000,        ,   ,2017/1/12,1650,116089,,正常,1260,9
6297,10,,1260,1,5/116089XF,6,7,,35.9,生機:116089XF,,6048 ,A,,P100,30M,148,1,20297,20297,116089XF,6048, ,,X,215796A1,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/12,1650,116089,,正常,1260,10
6298,11,,1260,1,5/116089XF,6,7,,35.5,生機:116089XF,,6049 ,A,,P100,30M,148,1,20297,20297,116089XF,6049, ,,X,215796A1,I014 ,1,35.5,23.2, ,A,1000,        ,   ,2017/1/12,1650,116089,,正常,1260,11
6299,12,,1260,1,5/116089XF,6,7,,36,生機:116089XF,,6050 ,A,,P100,30M,148,1,20297,20297,116089XF,6050, ,,X,215796A1,I014 ,1,36,23.5, ,A,1000,        ,   ,2017/1/12,1650,116089,,正常,1260,12
6300,13,,1260,1,5/116089XF,6,7,,35.6,生機:116089XF,,6051 ,A,,P100,30M,148,1,20297,20297,116089XF,6051, ,,X,215796A1,I014 ,1,35.6,23.3, ,A,1000,        ,   ,2017/1/12,1650,116089,,正常,1260,13
6301,14,,1260,1,5/116089XF,6,7,,35.8,生機:116089XF,,6052 ,A,,P100,30M,148,1,20297,20297,116089XF,6052, ,,X,215796A1,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/12,1650,116089,,正常,1260,14
6302,1,,1261,1,5/115769PK,6,7,,56.8,生機:115769PK,,6082 ,A,,P100,50M,125,1,23050,23050,115769PK,6082, ,,X,215725A0,I009 ,1,56.8,18.8, ,A,1000,        ,   ,2017/1/13,1804,115769,,正常,1261,1
6303,2,,1261,1,5/115769PK,6,7,,57,生機:115769PK,,6083 ,A,,P100,50M,125,1,23050,23050,115769PK,6083, ,,X,215725A0,I009 ,1,57,18.9, ,A,1000,        ,   ,2017/1/13,1804,115769,,正常,1261,2
6304,3,,1261,1,5/115769PK,6,7,,56.9,生機:115769PK,,6110 ,A,,P100,50M,125,1,23050,23050,115769PK,6110, ,,X,215725B0,I072 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/13,1804,115769,,正常,1261,3
6305,4,,1261,1,5/115769PK,6,7,,56.5,生機:115769PK,,6111 ,A,,P100,50M,125,1,23050,23050,115769PK,6111, ,,X,215725B0,I072 ,1,56.5,18.7, ,A,1000,        ,   ,2017/1/13,1804,115769,,正常,1261,4
6306,5,,1261,1,5/116089XF,6,7,,35.8,生機:116089XF,,6053 ,A,,P100,30M,148,1,20297,20297,116089XF,6053, ,,X,215796A1,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/13,1650,116089,,正常,1261,5
6307,6,,1261,1,5/116089XF,6,7,,35.8,生機:116089XF,,6054 ,A,,P100,30M,148,1,20297,20297,116089XF,6054, ,,X,215796A1,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/13,1650,116089,,正常,1261,6
6308,1,,1262,1,5/115769PK,6,7,,56.9,生機:115769PK,,6084 ,A,,P100,50M,125,1,23050,23050,115769PK,6084, ,,X,215725A0,I009 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/16,1804,115769,,正常,1262,1
6309,2,,1262,1,5/115769PK,6,7,,56.9,生機:115769PK,,6085 ,A,,P100,50M,125,1,23050,23050,115769PK,6085, ,,X,215725A0,I009 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/16,1804,115769,,正常,1262,2
6310,3,,1262,1,5/115769PK,6,7,,57.1,生機:115769PK,,6086 ,A,,P100,50M,125,1,23050,23050,115769PK,6086, ,,X,215725A0,I009 ,1,57.1,18.9, ,A,1000,        ,   ,2017/1/16,1804,115769,,正常,1262,3
6311,4,,1262,1,5/115769PK,6,7,,57,生機:115769PK,,6087 ,A,,P100,50M,125,1,23050,23050,115769PK,6087, ,,X,215725A0,I009 ,1,57,18.9, ,A,1000,        ,   ,2017/1/16,1804,115769,,正常,1262,4
6312,5,,1262,1,5/115769PK,6,7,,56.6,生機:115769PK,,6112 ,A,,P100,50M,125,1,23050,23050,115769PK,6112, ,,X,215725B0,I072 ,1,56.6,18.7, ,A,1000,        ,   ,2017/1/16,1977,115769,,正常,1262,5
6313,6,,1262,1,5/115769PK,6,7,,56.9,生機:115769PK,,6113 ,A,,P100,50M,125,1,23050,23050,115769PK,6113, ,,X,215725B0,I072 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/16,1804,115769,,正常,1262,6
6314,7,,1262,1,5/115769PK,6,7,,57.1,生機:115769PK,,6114 ,A,,P100,50M,125,1,23050,23050,115769PK,6114, ,,X,215725B0,I072 ,1,57.1,18.9, ,A,1000,        ,   ,2017/1/16,1977,115769,,正常,1262,7
6315,8,,1262,1,5/115769PK,6,7,,56.8,生機:115769PK,,6115 ,A,,P100,50M,125,1,23050,23050,115769PK,6115, ,,X,215725B0,I072 ,1,56.8,18.8, ,A,1000,        ,   ,2017/1/16,1977,115769,,正常,1262,8
6316,9,,1262,1,5/116089XF,6,7,,35.3,生機:116089XF,,6055 ,A,,P100,30M,148,1,20297,20297,116089XF,6055, ,,X,215796B0,I014 ,1,35.3,23.1, ,A,1000,        ,   ,2017/1/16,1650,116089,,正常,1262,9
6317,10,,1262,1,5/116089XF,6,7,,35.5,生機:116089XF,,6056 ,A,,P100,30M,148,1,20297,20297,116089XF,6056, ,,X,215796B0,I014 ,1,35.5,23.2, ,A,1000,        ,   ,2017/1/16,1650,116089,,正常,1262,10
6318,11,,1262,1,5/116089XF,6,7,,35.7,生機:116089XF,,6057 ,A,,P100,30M,148,1,20297,20297,116089XF,6057, ,,X,215796B0,I014 ,1,35.7,23.3, ,A,1000,        ,   ,2017/1/16,1650,116089,,正常,1262,11
6319,12,,1262,1,5/116089XF,6,7,,35.8,生機:116089XF,,6058 ,A,,P100,30M,148,1,20297,20297,116089XF,6058, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/16,1650,116089,,正常,1262,12
6320,13,,1262,1,5/116089XF,6,7,,35.7,生機:116089XF,,6059 ,A,,P100,30M,148,1,20297,20297,116089XF,6059, ,,X,215796B0,I014 ,1,35.7,23.3, ,A,1000,        ,   ,2017/1/16,1650,116089,,正常,1262,13
6321,14,,1262,1,5/116089XF,6,7,,35.9,生機:116089XF,,6060 ,A,,P100,30M,148,1,20297,20297,116089XF,6060, ,,X,215796B0,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/16,1650,116089,,正常,1262,14
6322,15,,1262,1,5/116089XF,6,7,,35.8,生機:116089XF,,6061 ,A,,P100,30M,148,1,20297,20297,116089XF,6061, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/16,1650,116089,,正常,1262,15
6323,1,,1263,1,5/115769PK,6,7,,57.1,生機:115769PK,,6088 ,A,,P100,50M,125,1,23050,23050,115769PK,6088, ,,X,215725A0,I009 ,1,57.1,18.9, ,A,1000,        ,   ,2017/1/17,1977,115769,,正常,1263,1
6324,2,,1263,1,5/115769PK,6,7,,57,生機:115769PK,,6089 ,A,,P100,50M,125,1,23050,23050,115769PK,6089, ,,X,215725A0,I009 ,1,57,18.9, ,A,1000,        ,   ,2017/1/17,1977,115769,,正常,1263,2
6325,3,,1263,1,5/115769PK,6,7,,56.9,生機:115769PK,,6116 ,A,,P100,50M,125,1,23050,23050,115769PK,6116, ,,X,215725B0,I072 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/17,1977,115769,,正常,1263,3
6326,4,,1263,1,5/115769PK,6,7,,57,生機:115769PK,,6117 ,A,,P100,50M,125,1,23050,23050,115769PK,6117, ,,X,215725B0,I072 ,1,57,18.9, ,A,1000,        ,   ,2017/1/17,1977,115769,,正常,1263,4
6327,5,,1263,1,5/116089XF,6,7,,35.8,生機:116089XF,,6062 ,A,,P100,30M,148,1,20297,20297,116089XF,6062, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/17,1986,116089,,正常,1263,5
6328,6,,1263,1,5/116089XF,6,7,,35.9,生機:116089XF,,6063 ,A,,P100,30M,148,1,20297,20297,116089XF,6063, ,,X,215796B0,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/17,1986,116089,,正常,1263,6
6329,7,,1263,1,5/116089XF,6,7,,35.6,生機:116089XF,,6064 ,A,,P100,30M,148,1,20297,20297,116089XF,6064, ,,X,215796B0,I014 ,1,35.6,23.3, ,A,1000,        ,   ,2017/1/17,1986,116089,,正常,1263,7
6330,8,,1263,1,5/116089XF,6,7,,35.5,生機:116089XF,,6065 ,A,,P100,30M,148,1,20297,20297,116089XF,6065, ,,X,215796B0,I014 ,1,35.5,23.2, ,A,1000,        ,   ,2017/1/17,1986,116089,,正常,1263,8
6331,1,,1264,1,5/115769PK,6,7,,56.9,生機:115769PK,,6090 ,A,,P100,50M,125,1,23050,23050,115769PK,6090, ,,X,215725A0,I009 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/18,1977,115769,,正常,1264,1
6332,2,,1264,1,5/115769PK,6,7,,55.4,生機:115769PK,,6118 ,A,,P100,50M,125,1,23050,23050,115769PK,6118, ,,X,215725B0,I072 ,1,55.4,18.3, ,A,1000,        ,   ,2017/1/18,1977,115769,,正常,1264,2
6333,3,,1264,1,5/115769PK,6,7,,56.9,生機:115769PK,,6119 ,A,,P100,50M,125,1,23050,23050,115769PK,6119, ,,X,215725B0,I072 ,1,56.9,18.8, ,A,1000,        ,   ,2017/1/18,1977,115769,,正常,1264,3
6334,4,,1264,1,5/115769PK,6,7,,56.8,生機:115769PK,,6120 ,A,,P100,50M,125,1,23050,23050,115769PK,6120, ,,X,215725B0,I072 ,1,56.8,18.8, ,A,1000,        ,   ,2017/1/18,1977,115769,,正常,1264,4
6335,5,,1264,1,5/116089XF,6,7,,35.6,生機:116089XF,,6066 ,A,,P100,30M,148,1,20297,20297,116089XF,6066, ,,X,215796B0,I014 ,1,35.6,23.3, ,A,1000,        ,   ,2017/1/18,1986,116089,,正常,1264,5
6336,6,,1264,1,5/116089XF,6,7,,36,生機:116089XF,,6067 ,A,,P100,30M,148,1,20297,20297,116089XF,6067, ,,X,215796B0,I014 ,1,36,23.5, ,A,1000,        ,   ,2017/1/18,1986,116089,,正常,1264,6
6337,7,,1264,1,5/116089XF,6,7,,35.5,生機:116089XF,,6068 ,A,,P100,30M,148,1,20297,20297,116089XF,6068, ,,X,215796B0,I014 ,1,35.5,23.2, ,A,1000,        ,   ,2017/1/18,1986,116089,,正常,1264,7
6338,8,,1264,1,5/116089XF,6,7,,35.4,生機:116089XF,,6069 ,A,,P100,30M,148,1,20297,20297,116089XF,6069, ,,X,215796B0,I014 ,1,35.4,23.2, ,A,1000,        ,   ,2017/1/18,1986,116089,,正常,1264,8
6339,1,,1265,1,5/116089XF,6,7,,35.8,生機:116089XF,,6070 ,A,,P100,30M,148,1,20297,20297,116089XF,6070, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/19,1986,116089,,正常,1265,1
6340,2,,1265,1,5/116089XF,6,7,,35.9,生機:116089XF,,6071 ,A,,P100,30M,148,1,20297,20297,116089XF,6071, ,,X,215796B0,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/19,1986,116089,,正常,1265,2
6341,3,,1265,1,5/116089XF,6,7,,35.7,生機:116089XF,,6072 ,A,,P100,30M,148,1,20297,20297,116089XF,6072, ,,X,215796B0,I014 ,1,35.7,23.3, ,A,1000,        ,   ,2017/1/19,1986,116089,,正常,1265,3
6342,4,,1265,1,5/116089XF,6,7,,35.7,生機:116089XF,,6073 ,A,,P100,30M,148,1,20297,20297,116089XF,6073, ,,X,215796B0,I014 ,1,35.7,23.3, ,A,1000,        ,   ,2017/1/19,1986,116089,,正常,1265,4
6343,5,,1265,1,5/116089XF,6,7,,36,生機:116089XF,,6074 ,A,,P100,30M,148,1,20297,20297,116089XF,6074, ,,X,215796B0,I014 ,1,36,23.5, ,A,1000,        ,   ,2017/1/19,1986,116089,,正常,1265,5
6344,6,,1265,1,5/116089XF,6,7,,35.5,生機:116089XF,,6075 ,A,,P100,30M,148,1,20297,20297,116089XF,6075, ,,X,215796B0,I014 ,1,35.5,23.2, ,A,1000,        ,   ,2017/1/19,1986,116089,,正常,1265,6
6345,1,,1266,1,5/116089XF,6,7,,35.6,生機:116089XF,,6076 ,A,,P100,30M,148,1,20297,20297,116089XF,6076, ,,X,215796B0,I014 ,1,35.6,23.3, ,A,1000,        ,   ,2017/1/20,1986,116089,,正常,1266,1
6346,2,,1266,1,5/116089XF,6,7,,36.1,生機:116089XF,,6077 ,A,,P100,30M,148,1,20297,20297,116089XF,6077, ,,X,215796B0,I014 ,1,36.1,23.6, ,A,1000,        ,   ,2017/1/20,1986,116089,,正常,1266,2
6347,3,,1266,1,5/116089XF,6,7,,35,生機:116089XF,,6078 ,A,,P100,30M,148,1,20297,20297,116089XF,6078, ,,X,215796B0,I014 ,1,35,22.9, ,A,1000,        ,   ,2017/1/20,1986,116089,,正常,1266,3
6348,4,,1266,1,5/116089XF,6,7,,36.6,生機:116089XF,,6079 ,A,,P100,30M,148,1,20297,20297,116089XF,6079, ,,X,215796B0,I014 ,1,36.6,23.9, ,A,1000,        ,   ,2017/1/20,1986,116089,,正常,1266,4
